ID,MEMBER_HIERARCHY_ID,MEMBER_ID,LEVEL,PARENT_MEMBER_ID,COMPARATOR,OPERATOR,VALID_FROM,VALID_TO
1,EBA_RT_RT3,EBA_RT_EBA_x11,2,EBA_RT_EBA_x8,,+,,
2,EBA_RT_RT3,EBA_RT_EBA_x10,2,EBA_RT_EBA_x8,,+,,
3,EBA_ER_ER1,EBA_ER_EBA_x9,2,EBA_ER_EBA_x0,,+,,
4,EBA_ER_ER1,EBA_ER_EBA_x1,3,EBA_ER_EBA_x7,=,+,,
5,EBA_ER_ER1,EBA_ER_EBA_x2,4,EBA_ER_EBA_x1,,+,,
6,EBA_SC_SC2,EBA_SC_EBA_x3,4,EBA_SC_EBA_x1,,,,
7,EBA_ER_ER1,EBA_ER_EBA_x7,2,EBA_ER_EBA_x0,=,+,,
8,EBA_SC_SC2,EBA_SC_EBA_x6,2,EBA_SC_EBA_x0,,,,
9,EBA_ER_ER1,EBA_ER_EBA_x5,4,EBA_ER_EBA_x4,,+,,
10,EBA_SC_SC2,EBA_SC_EBA_x7,2,EBA_SC_EBA_x0,,,,
11,EBA_SC_SC2,EBA_SC_EBA_x1,3,EBA_SC_EBA_x7,,,,
12,EBA_ER_ER1,EBA_ER_EBA_x3,4,EBA_ER_EBA_x1,,+,,
13,EBA_SC_SC2,EBA_SC_EBA_x2,4,EBA_SC_EBA_x1,,,,
14,EBA_SC_SC2,EBA_SC_EBA_x4,4,EBA_SC_EBA_x1,,,,
15,EBA_ER_ER1,EBA_ER_EBA_x4,3,EBA_ER_EBA_x7,=,+,,
16,EBA_SC_SC2,EBA_SC_EBA_x5,3,EBA_SC_EBA_x7,,,,
17,EBA_ER_ER1,EBA_ER_EBA_x8,4,EBA_ER_EBA_x4,,+,,
18,EBA_ER_ER1,EBA_ER_EBA_x10,4,EBA_ER_EBA_x4,,+,,
19,EBA_LQ_LQ1,EBA_LQ_EBA_x49,2,EBA_LQ_EBA_x0,,+,,
20,EBA_LQ_LQ1,EBA_LQ_EBA_x103,2,EBA_LQ_EBA_x0,,+,,
21,EBA_LQ_LQ2,EBA_LQ_EBA_x155,2,EBA_LQ_EBA_x0,,,,
22,EBA_LQ_LQ2,EBA_LQ_EBA_x106,2,EBA_LQ_EBA_x0,,,,
23,EBA_LQ_LQ2,EBA_LQ_EBA_x78,3,EBA_LQ_EBA_x155,,,,
24,EBA_ZZ_ZZ14,EBA_ZZ_EBA_x48,2,EBA_ZZ_EBA_x232,,,,
25,EBA_ZZ_ZZ14,EBA_ZZ_EBA_x49,2,EBA_ZZ_EBA_x232,,,,
26,EBA_LQ_LQ2,EBA_LQ_EBA_x110,4,EBA_LQ_EBA_x154,,,,
27,EBA_ZZ_ZZ14,EBA_ZZ_EBA_x46,2,EBA_ZZ_EBA_x232,,,,
28,EBA_LQ_LQ2,EBA_LQ_EBA_x116,5,EBA_LQ_EBA_x108,,,,
29,EBA_LQ_LQ2,EBA_LQ_EBA_x113,4,EBA_LQ_EBA_x112,,,,
30,EBA_LQ_LQ2,EBA_LQ_EBA_x195,3,EBA_LQ_EBA_x155,,,,
31,EBA_LQ_LQ2,EBA_LQ_EBA_x115,5,EBA_LQ_EBA_x107,,,,
32,EBA_LQ_LQ2,EBA_LQ_EBA_x108,4,EBA_LQ_EBA_x195,,,,
33,EBA_ZZ_ZZ14,EBA_ZZ_EBA_x50,2,EBA_ZZ_EBA_x232,,,,
34,EBA_LQ_LQ2,EBA_LQ_EBA_x107,4,EBA_LQ_EBA_x195,,,,
35,EBA_ZZ_ZZ14,EBA_ZZ_EBA_x233,2,EBA_ZZ_EBA_x51,,,,
36,EBA_ZZ_ZZ14,EBA_ZZ_EBA_x231,2,EBA_ZZ_EBA_x45,,,,
37,EBA_LQ_LQ2,EBA_LQ_EBA_x109,5,EBA_LQ_EBA_x110,,,,
38,EBA_LQ_LQ2,EBA_LQ_EBA_x154,3,EBA_LQ_EBA_x106,,,,
39,EBA_LQ_LQ2,EBA_LQ_EBA_x114,5,EBA_LQ_EBA_x110,,,,
40,EBA_ZZ_ZZ14,EBA_ZZ_EBA_x230,2,EBA_ZZ_EBA_x45,,,,
41,EBA_ZZ_ZZ14,EBA_ZZ_EBA_x326,2,EBA_ZZ_EBA_x51,,,,
42,EBA_LQ_LQ2,EBA_LQ_EBA_x112,3,EBA_LQ_EBA_x106,,,,
43,EBA_ZZ_ZZ1005,EBA_ZZ_ECB6_x1078,2,EBA_ZZ_EBA_x0,,+,,
44,EBA_ZZ_ZZ1036,EBA_ZZ_ECB6_x1419,2,EBA_ZZ_EBA_x0,,+,,
45,EBA_ZZ_ZZ1036,EBA_ZZ_ECB6_x1420,2,EBA_ZZ_EBA_x0,,+,,
46,EBA_ZZ_ZZ1005,EBA_ZZ_ECB6_x6079,2,EBA_ZZ_EBA_x0,,,,
47,EBA_ZZ_ZZ1005,EBA_ZZ_ECB6_x1072,2,EBA_ZZ_EBA_x0,,+,,
48,EBA_ZZ_ZZ1005,EBA_ZZ_ECB6_x6071,2,EBA_ZZ_EBA_x0,,,,
49,EBA_ZZ_ZZ1005,EBA_ZZ_ECB6_x1080,2,EBA_ZZ_EBA_x0,,+,,
50,EBA_ZZ_ZZ1005,EBA_ZZ_ECB6_x6083,2,EBA_ZZ_EBA_x0,,,,
51,EBA_ZZ_ZZ1005,EBA_ZZ_ECB6_x6073,2,EBA_ZZ_EBA_x0,,,,
52,EBA_ZZ_ZZ1005,EBA_ZZ_ECB6_x1076,2,EBA_ZZ_EBA_x0,,+,,
53,EBA_ZZ_ZZ1005,EBA_ZZ_ECB6_x6075,2,EBA_ZZ_EBA_x0,,,,
54,EBA_ZZ_ZZ1005,EBA_ZZ_ECB6_x1074,2,EBA_ZZ_EBA_x0,,+,,
55,EBA_ZZ_ZZ1005,EBA_ZZ_ECB6_x6077,2,EBA_ZZ_EBA_x0,,,,
56,EBA_ZZ_ZZ1005,EBA_ZZ_ECB6_x1077,2,EBA_ZZ_EBA_x0,,+,,
57,EBA_ZZ_ZZ1005,EBA_ZZ_ECB6_x6074,2,EBA_ZZ_EBA_x0,,,,
58,EBA_ZZ_ZZ1005,EBA_ZZ_ECB6_x1075,2,EBA_ZZ_EBA_x0,,+,,
59,EBA_ZZ_ZZ1005,EBA_ZZ_ECB6_x6076,2,EBA_ZZ_EBA_x0,,,,
60,EBA_ZZ_ZZ1005,EBA_ZZ_ECB6_x1073,2,EBA_ZZ_EBA_x0,,+,,
61,EBA_ZZ_ZZ1005,EBA_ZZ_ECB6_x1071,2,EBA_ZZ_EBA_x0,,+,,
62,EBA_ZZ_ZZ1005,EBA_ZZ_ECB6_x6072,2,EBA_ZZ_EBA_x0,,,,
63,EBA_ZZ_ZZ1005,EBA_ZZ_ECB6_x1083,2,EBA_ZZ_EBA_x0,,+,,
64,EBA_ZZ_ZZ1005,EBA_ZZ_ECB6_x6080,2,EBA_ZZ_EBA_x0,,,,
65,EBA_ZZ_ZZ1036,EBA_ZZ_ECB6_x6419,2,EBA_ZZ_EBA_x0,,,,
66,EBA_ZZ_ZZ1036,EBA_ZZ_ECB6_x6420,2,EBA_ZZ_EBA_x0,,,,
67,EBA_ZZ_ZZ1005,EBA_ZZ_ECB6_x1079,2,EBA_ZZ_EBA_x0,,+,,
68,EBA_ZZ_ZZ1005,EBA_ZZ_ECB6_x6078,2,EBA_ZZ_EBA_x0,,,,
69,EBA_ZZ_ZZ1005,EBA_ZZ_ECB6_x1106,3,EBA_ZZ_ECB6_x1072,,+,,
70,EBA_ZZ_ZZ1005,EBA_ZZ_ECB6_x6119,3,EBA_ZZ_ECB6_x6073,,,,
71,EBA_ZZ_ZZ1005,EBA_ZZ_ECB6_x1122,3,EBA_ZZ_ECB6_x1074,,+,,
72,EBA_ZZ_ZZ1005,EBA_ZZ_ECB6_x1159,3,EBA_ZZ_ECB6_x1083,,+,,
73,EBA_ZZ_ZZ1005,EBA_ZZ_ECB6_x6134,3,EBA_ZZ_ECB6_x6075,,,,
74,EBA_ZZ_ZZ1005,EBA_ZZ_ECB6_x6110,3,EBA_ZZ_ECB6_x6073,,,,
75,EBA_ZZ_ZZ1005,EBA_ZZ_ECB6_x1139,3,EBA_ZZ_ECB6_x1077,,+,,
76,EBA_ZZ_ZZ1005,EBA_ZZ_ECB6_x6160,3,EBA_ZZ_ECB6_x6083,,,,
77,EBA_ZZ_ZZ1005,EBA_ZZ_ECB6_x6136,3,EBA_ZZ_ECB6_x6076,,,,
78,EBA_ZZ_ZZ1005,EBA_ZZ_ECB6_x6141,3,EBA_ZZ_ECB6_x6077,,,,
79,EBA_ZZ_ZZ1005,EBA_ZZ_ECB6_x1120,3,EBA_ZZ_ECB6_x1073,,+,,
80,EBA_ZZ_ZZ1005,EBA_ZZ_ECB6_x1136,3,EBA_ZZ_ECB6_x1076,,+,,
81,EBA_ZZ_ZZ1005,EBA_ZZ_ECB6_x1160,3,EBA_ZZ_ECB6_x1083,,+,,
82,EBA_ZZ_ZZ1005,EBA_ZZ_ECB6_x6120,3,EBA_ZZ_ECB6_x6073,,,,
83,EBA_ZZ_ZZ1005,EBA_ZZ_ECB6_x1141,3,EBA_ZZ_ECB6_x1077,,+,,
84,EBA_ZZ_ZZ1005,EBA_ZZ_ECB6_x6122,3,EBA_ZZ_ECB6_x6074,,,,
85,EBA_ZZ_ZZ1005,EBA_ZZ_ECB6_x1119,3,EBA_ZZ_ECB6_x1073,,+,,
86,EBA_ZZ_ZZ1005,EBA_ZZ_ECB6_x6106,3,EBA_ZZ_ECB6_x6072,,,,
87,EBA_ZZ_ZZ1005,EBA_ZZ_ECB6_x6139,3,EBA_ZZ_ECB6_x6077,,,,
88,EBA_ZZ_ZZ1005,EBA_ZZ_ECB6_x1110,3,EBA_ZZ_ECB6_x1073,,+,,
89,EBA_ZZ_ZZ1005,EBA_ZZ_ECB6_x1134,3,EBA_ZZ_ECB6_x1075,,+,,
90,EBA_ZZ_ZZ1005,EBA_ZZ_ECB6_x6159,3,EBA_ZZ_ECB6_x6083,,,,
91,EBA_ZZ_ZZ1005,EBA_ZZ_ECB6_x6138,3,EBA_ZZ_ECB6_x6077,,,,
92,EBA_ZZ_ZZ1005,EBA_ZZ_ECB6_x1111,3,EBA_ZZ_ECB6_x1073,,+,,
93,EBA_ZZ_ZZ1005,EBA_ZZ_ECB6_x6158,2,EBA_ZZ_ECB6_x6083,,,,
94,EBA_ZZ_ZZ1005,EBA_ZZ_ECB6_x6123,3,EBA_ZZ_ECB6_x6074,,,,
95,EBA_ZZ_ZZ1005,EBA_ZZ_ECB6_x1118,3,EBA_ZZ_ECB6_x1073,,+,,
96,EBA_ZZ_ZZ1005,EBA_ZZ_ECB6_x6107,3,EBA_ZZ_ECB6_x6072,,,,
97,EBA_ZZ_ZZ1005,EBA_ZZ_ECB6_x6121,3,EBA_ZZ_ECB6_x6073,,,,
98,EBA_ZZ_ZZ1005,EBA_ZZ_ECB6_x1140,3,EBA_ZZ_ECB6_x1077,,+,,
99,EBA_ZZ_ZZ1005,EBA_ZZ_ECB6_x1137,3,EBA_ZZ_ECB6_x1076,,+,,
100,EBA_ZZ_ZZ1005,EBA_ZZ_ECB6_x6140,3,EBA_ZZ_ECB6_x6077,,,,
101,EBA_ZZ_ZZ1005,EBA_ZZ_ECB6_x1121,3,EBA_ZZ_ECB6_x1073,,+,,
102,EBA_ZZ_ZZ1005,EBA_ZZ_ECB6_x6137,3,EBA_ZZ_ECB6_x6076,,,,
103,EBA_ZZ_ZZ1005,EBA_ZZ_ECB6_x1158,2,EBA_ZZ_ECB6_x1083,,+,,
104,EBA_ZZ_ZZ1005,EBA_ZZ_ECB6_x6111,3,EBA_ZZ_ECB6_x6073,,,,
105,EBA_ZZ_ZZ1005,EBA_ZZ_ECB6_x1138,3,EBA_ZZ_ECB6_x1077,,+,,
106,EBA_ZZ_ZZ1005,EBA_ZZ_ECB6_x1107,3,EBA_ZZ_ECB6_x1072,,+,,
107,EBA_ZZ_ZZ1005,EBA_ZZ_ECB6_x6118,3,EBA_ZZ_ECB6_x6073,,,,
108,EBA_ZZ_ZZ1005,EBA_ZZ_ECB6_x1123,3,EBA_ZZ_ECB6_x1074,,+,,
109,EBA_ZZ_ZZ1005,EBA_ZZ_ECB6_x6113,3,EBA_ZZ_ECB6_x6073,,,,
110,EBA_ZZ_ZZ1005,EBA_ZZ_ECB6_x1105,3,EBA_ZZ_ECB6_x1072,,+,,
111,EBA_ZZ_ZZ1005,EBA_ZZ_ECB6_x6149,3,EBA_ZZ_ECB6_x6078,,,,
112,EBA_ZZ_ZZ1005,EBA_ZZ_ECB6_x6142,3,EBA_ZZ_ECB6_x6077,,,,
113,EBA_ZZ_ZZ1005,EBA_ZZ_ECB6_x6150,3,EBA_ZZ_ECB6_x6078,,,,
114,EBA_ZZ_ZZ1005,EBA_ZZ_ECB6_x6135,3,EBA_ZZ_ECB6_x6076,,,,
115,EBA_ZZ_ZZ1005,EBA_ZZ_ECB6_x1142,3,EBA_ZZ_ECB6_x1077,,+,,
116,EBA_ZZ_ZZ1005,EBA_ZZ_ECB6_x1135,3,EBA_ZZ_ECB6_x1076,,+,,
117,EBA_ZZ_ZZ1005,EBA_ZZ_ECB6_x1150,3,EBA_ZZ_ECB6_x1078,,+,,
118,EBA_ZZ_ZZ1005,EBA_ZZ_ECB6_x1113,3,EBA_ZZ_ECB6_x1073,,+,,
119,EBA_ZZ_ZZ1005,EBA_ZZ_ECB6_x1149,3,EBA_ZZ_ECB6_x1078,,+,,
120,EBA_ZZ_ZZ1005,EBA_ZZ_ECB6_x6105,3,EBA_ZZ_ECB6_x6072,,,,
121,EBA_ZZ_ZZ1005,EBA_ZZ_ECB6_x1148,3,EBA_ZZ_ECB6_x1078,,+,,
122,EBA_ZZ_ZZ1005,EBA_ZZ_ECB6_x6104,3,EBA_ZZ_ECB6_x6072,,,,
123,EBA_ZZ_ZZ1005,EBA_ZZ_ECB6_x1112,3,EBA_ZZ_ECB6_x1073,,+,,
124,EBA_ZZ_ZZ1005,EBA_ZZ_ECB6_x6099,3,EBA_ZZ_ECB6_x6071,,,,
125,EBA_ZZ_ZZ1005,EBA_ZZ_ECB6_x1143,3,EBA_ZZ_ECB6_x1077,,+,,
126,EBA_ZZ_ZZ1005,EBA_ZZ_ECB6_x1099,3,EBA_ZZ_ECB6_x1071,,+,,
127,EBA_ZZ_ZZ1005,EBA_ZZ_ECB6_x6143,3,EBA_ZZ_ECB6_x6077,,,,
128,EBA_ZZ_ZZ1005,EBA_ZZ_ECB6_x1104,3,EBA_ZZ_ECB6_x1072,,+,,
129,EBA_ZZ_ZZ1005,EBA_ZZ_ECB6_x6148,3,EBA_ZZ_ECB6_x6078,,,,
130,EBA_ZZ_ZZ1005,EBA_ZZ_ECB6_x6112,3,EBA_ZZ_ECB6_x6073,,,,
131,EBA_ZZ_ZZ1005,EBA_ZZ_ECB6_x1154,3,EBA_ZZ_ECB6_x1080,,+,,
132,EBA_ZZ_ZZ1005,EBA_ZZ_ECB6_x1102,3,EBA_ZZ_ECB6_x1071,,+,,
133,EBA_ZZ_ZZ1005,EBA_ZZ_ECB6_x1153,3,EBA_ZZ_ECB6_x1079,,+,,
134,EBA_ZZ_ZZ1005,EBA_ZZ_ECB6_x1124,3,EBA_ZZ_ECB6_x1074,,+,,
135,EBA_ZZ_ZZ1005,EBA_ZZ_ECB6_x6132,3,EBA_ZZ_ECB6_x6075,,,,
136,EBA_ZZ_ZZ1005,EBA_ZZ_ECB6_x1109,3,EBA_ZZ_ECB6_x1072,,+,,
137,EBA_ZZ_ZZ1005,EBA_ZZ_ECB6_x6145,2,EBA_ZZ_ECB6_x6078,,,,
138,EBA_ZZ_ZZ1005,EBA_ZZ_ECB6_x6116,3,EBA_ZZ_ECB6_x6073,,,,
139,EBA_ZZ_ZZ1005,EBA_ZZ_ECB6_x6124,3,EBA_ZZ_ECB6_x6074,,,,
140,EBA_ZZ_ZZ1005,EBA_ZZ_ECB6_x6153,3,EBA_ZZ_ECB6_x6079,,,,
141,EBA_ZZ_ZZ1005,EBA_ZZ_ECB6_x1116,3,EBA_ZZ_ECB6_x1073,,+,,
142,EBA_ZZ_ZZ1005,EBA_ZZ_ECB6_x1145,2,EBA_ZZ_ECB6_x1078,,+,,
143,EBA_ZZ_ZZ1005,EBA_ZZ_ECB6_x6109,3,EBA_ZZ_ECB6_x6072,,,,
144,EBA_ZZ_ZZ1005,EBA_ZZ_ECB6_x1132,3,EBA_ZZ_ECB6_x1075,,+,,
145,EBA_ZZ_ZZ1005,EBA_ZZ_ECB6_x6102,3,EBA_ZZ_ECB6_x6071,,,,
146,EBA_ZZ_ZZ1005,EBA_ZZ_ECB6_x6154,3,EBA_ZZ_ECB6_x6080,,,,
147,EBA_ZZ_ZZ1005,EBA_ZZ_ECB6_x6103,3,EBA_ZZ_ECB6_x6071,,,,
148,EBA_ZZ_ZZ1005,EBA_ZZ_ECB6_x6155,3,EBA_ZZ_ECB6_x6080,,,,
149,EBA_ZZ_ZZ1005,EBA_ZZ_ECB6_x1117,3,EBA_ZZ_ECB6_x1073,,+,,
150,EBA_ZZ_ZZ1005,EBA_ZZ_ECB6_x6108,3,EBA_ZZ_ECB6_x6072,,,,
151,EBA_ZZ_ZZ1005,EBA_ZZ_ECB6_x1133,3,EBA_ZZ_ECB6_x1075,,+,,
152,EBA_ZZ_ZZ1005,EBA_ZZ_ECB6_x6125,3,EBA_ZZ_ECB6_x6074,,,,
153,EBA_ZZ_ZZ1005,EBA_ZZ_ECB6_x6152,3,EBA_ZZ_ECB6_x6079,,,,
154,EBA_ZZ_ZZ1005,EBA_ZZ_ECB6_x6133,3,EBA_ZZ_ECB6_x6075,,,,
155,EBA_ZZ_ZZ1005,EBA_ZZ_ECB6_x1108,3,EBA_ZZ_ECB6_x1072,,+,,
156,EBA_ZZ_ZZ1005,EBA_ZZ_ECB6_x6117,3,EBA_ZZ_ECB6_x6073,,,,
157,EBA_ZZ_ZZ1005,EBA_ZZ_ECB6_x1152,3,EBA_ZZ_ECB6_x1079,,+,,
158,EBA_ZZ_ZZ1005,EBA_ZZ_ECB6_x1125,3,EBA_ZZ_ECB6_x1074,,+,,
159,EBA_ZZ_ZZ1005,EBA_ZZ_ECB6_x1155,3,EBA_ZZ_ECB6_x1080,,+,,
160,EBA_ZZ_ZZ1005,EBA_ZZ_ECB6_x1103,3,EBA_ZZ_ECB6_x1071,,+,,
161,EBA_ZZ_ZZ1005,EBA_ZZ_ECB6_x6144,3,EBA_ZZ_ECB6_x6077,,,,
162,EBA_ZZ_ZZ1005,EBA_ZZ_ECB6_x6128,2,EBA_ZZ_ECB6_x6075,,,,
163,EBA_ZZ_ZZ1005,EBA_ZZ_ECB6_x1101,3,EBA_ZZ_ECB6_x1071,,+,,
164,EBA_ZZ_ZZ1005,EBA_ZZ_ECB6_x1157,3,EBA_ZZ_ECB6_x1080,,+,,
165,EBA_ZZ_ZZ1005,EBA_ZZ_ECB6_x6131,3,EBA_ZZ_ECB6_x6075,,,,
166,EBA_ZZ_ZZ1005,EBA_ZZ_ECB6_x6146,3,EBA_ZZ_ECB6_x6078,,,,
167,EBA_ZZ_ZZ1005,EBA_ZZ_ECB6_x6115,3,EBA_ZZ_ECB6_x6073,,,,
168,EBA_ZZ_ZZ1005,EBA_ZZ_ECB6_x1127,3,EBA_ZZ_ECB6_x1074,,+,,
169,EBA_ZZ_ZZ1005,EBA_ZZ_ECB6_x1115,3,EBA_ZZ_ECB6_x1073,,+,,
170,EBA_ZZ_ZZ1005,EBA_ZZ_ECB6_x1146,3,EBA_ZZ_ECB6_x1078,,+,,
171,EBA_ZZ_ZZ1005,EBA_ZZ_ECB6_x1131,3,EBA_ZZ_ECB6_x1075,,+,,
172,EBA_ZZ_ZZ1005,EBA_ZZ_ECB6_x6127,3,EBA_ZZ_ECB6_x6074,,,,
173,EBA_ZZ_ZZ1005,EBA_ZZ_ECB6_x6157,3,EBA_ZZ_ECB6_x6080,,,,
174,EBA_ZZ_ZZ1005,EBA_ZZ_ECB6_x6101,3,EBA_ZZ_ECB6_x6071,,,,
175,EBA_ZZ_ZZ1005,EBA_ZZ_ECB6_x1128,2,EBA_ZZ_ECB6_x1075,,+,,
176,EBA_ZZ_ZZ1005,EBA_ZZ_ECB6_x1144,3,EBA_ZZ_ECB6_x1077,,+,,
177,EBA_ZZ_ZZ1005,EBA_ZZ_ECB6_x6156,3,EBA_ZZ_ECB6_x6080,,,,
178,EBA_ZZ_ZZ1005,EBA_ZZ_ECB6_x6100,3,EBA_ZZ_ECB6_x6071,,,,
179,EBA_ZZ_ZZ1005,EBA_ZZ_ECB6_x1129,3,EBA_ZZ_ECB6_x1075,,+,,
180,EBA_ZZ_ZZ1005,EBA_ZZ_ECB6_x6126,3,EBA_ZZ_ECB6_x6074,,,,
181,EBA_ZZ_ZZ1005,EBA_ZZ_ECB6_x6151,3,EBA_ZZ_ECB6_x6079,,,,
182,EBA_ZZ_ZZ1005,EBA_ZZ_ECB6_x1147,3,EBA_ZZ_ECB6_x1078,,+,,
183,EBA_ZZ_ZZ1005,EBA_ZZ_ECB6_x1114,3,EBA_ZZ_ECB6_x1073,,+,,
184,EBA_ZZ_ZZ1005,EBA_ZZ_ECB6_x1130,3,EBA_ZZ_ECB6_x1075,,+,,
185,EBA_ZZ_ZZ1005,EBA_ZZ_ECB6_x1151,3,EBA_ZZ_ECB6_x1079,,+,,
186,EBA_ZZ_ZZ1005,EBA_ZZ_ECB6_x1126,3,EBA_ZZ_ECB6_x1074,,+,,
187,EBA_ZZ_ZZ1005,EBA_ZZ_ECB6_x6130,3,EBA_ZZ_ECB6_x6075,,,,
188,EBA_ZZ_ZZ1005,EBA_ZZ_ECB6_x6114,3,EBA_ZZ_ECB6_x6073,,,,
189,EBA_ZZ_ZZ1005,EBA_ZZ_ECB6_x6147,3,EBA_ZZ_ECB6_x6078,,,,
190,EBA_ZZ_ZZ1005,EBA_ZZ_ECB6_x6129,3,EBA_ZZ_ECB6_x6075,,,,
191,EBA_ZZ_ZZ1005,EBA_ZZ_ECB6_x1100,3,EBA_ZZ_ECB6_x1071,,+,,
192,EBA_ZZ_ZZ1005,EBA_ZZ_ECB6_x1156,3,EBA_ZZ_ECB6_x1080,,+,,
193,EBA_AS_AS1000,EBA_AS_EBA_x2,2,EBA_AS_ECB6_x6001,,,,
194,EBA_AS_AS1000,EBA_AS_EBA_x1,2,EBA_AS_ECB6_x6001,,,,
195,EBA_AS_AS1000,EBA_AS_EBA_x2,2,EBA_AS_ECB6_x1001,,+,,
196,EBA_AS_AS1000,EBA_AS_EBA_x1,2,EBA_AS_ECB6_x1001,,+,,
197,EBA_AS_AS6000,EBA_AS_EBA_x2,2,EBA_AS_ECB6_x6001,>=,,,
198,EBA_AS_AS6000,EBA_AS_EBA_x1,2,EBA_AS_ECB6_x6001,>=,,,
199,EBA_TI_TI6001,EBA_TI_ECB6_x213,2,EBA_TI_EBA_x0,>=,,,
200,BLN_HIER_1,BLN_T,2,BLN_A,,+,,
201,BLN_HIER_1,BLN_F,2,BLN_A,,+,,
202,STTS_HIER_1,STTS_200,2,STTS_-1,,+,,
203,STTS_HIER_1,STTS_100,2,STTS_-1,,+,,
204,GRP_TYP_HIER_1,GRP_TYP_4,3,GRP_TYP_8,,+,,
205,GRP_TYP_HIER_1,GRP_TYP_6,3,GRP_TYP_8,,+,,
206,CRRNCY_HIER_1,CRRNCY_INR,2,CRRNCY_Z01,,+,,
207,CRRNCY_HIER_1,CRRNCY_DKK,2,CRRNCY_Z01,,+,,
208,CRRNCY_HIER_1,CRRNCY_TRL,2,CRRNCY_Z01,,+,,
209,CRRNCY_HIER_1,CRRNCY_UZS,2,CRRNCY_Z01,,+,,
210,CRRNCY_HIER_1,CRRNCY_SDP,2,CRRNCY_Z01,,+,,
211,CRRNCY_HIER_1,CRRNCY_SDD,2,CRRNCY_Z01,,+,,
212,CRRNCY_HIER_1,CRRNCY_TMM,2,CRRNCY_Z01,,+,,
213,CRRNCY_HIER_1,CRRNCY_PYG,2,CRRNCY_Z01,,+,,
214,CRRNCY_HIER_1,CRRNCY_SAR,2,CRRNCY_Z01,,+,,
215,CRRNCY_HIER_1,CRRNCY_PLZ,2,CRRNCY_Z01,,+,,
216,CRRNCY_HIER_1,CRRNCY_LBP,2,CRRNCY_Z01,,+,,
217,CRRNCY_HIER_1,CRRNCY_PLN,2,CRRNCY_Z01,,+,,
218,CRRNCY_HIER_1,CRRNCY_IDR,2,CRRNCY_Z01,,+,,
219,CRRNCY_HIER_1,CRRNCY_XPD,2,CRRNCY_Z01,,+,,
220,CRRNCY_HIER_1,CRRNCY_XPT,2,CRRNCY_Z01,,+,,
221,CRRNCY_HIER_1,CRRNCY_CHF,2,CRRNCY_Z01,,+,,
222,CRRNCY_HIER_1,CRRNCY_MUR,2,CRRNCY_Z01,,+,,
223,CRRNCY_HIER_1,CRRNCY_GBP,2,CRRNCY_Z01,,+,,
224,CRRNCY_HIER_1,CRRNCY_ERN,2,CRRNCY_Z01,,+,,
225,CRRNCY_HIER_1,CRRNCY_XTS,2,CRRNCY_Z01,,+,,
226,CRRNCY_HIER_1,CRRNCY_SPL,2,CRRNCY_Z01,,+,,
227,CRRNCY_HIER_1,CRRNCY_CSD,2,CRRNCY_Z01,,+,,
228,CRRNCY_HIER_1,CRRNCY_KPW,2,CRRNCY_Z01,,+,,
229,CRRNCY_HIER_1,CRRNCY_MNT,2,CRRNCY_Z01,,+,,
230,CRRNCY_HIER_1,CRRNCY_PGK,2,CRRNCY_Z01,,+,,
231,CRRNCY_HIER_1,CRRNCY_ALL,2,CRRNCY_Z01,,+,,
232,CRRNCY_HIER_1,CRRNCY_DJF,2,CRRNCY_Z01,,+,,
233,CRRNCY_HIER_1,CRRNCY_MDL,2,CRRNCY_Z01,,+,,
234,CRRNCY_HIER_1,CRRNCY_SZL,2,CRRNCY_Z01,,+,,
235,CRRNCY_HIER_1,CRRNCY_DOP,2,CRRNCY_Z01,,+,,
236,CRRNCY_HIER_1,CRRNCY_LVL,2,CRRNCY_Z01,,+,,
237,CRRNCY_HIER_1,CRRNCY_CYP,2,CRRNCY_Z01,,+,,
238,CRRNCY_HIER_1,CRRNCY_XAF,2,CRRNCY_Z01,,+,,
239,CRRNCY_HIER_1,CRRNCY_KHR,2,CRRNCY_Z01,,+,,
240,CRRNCY_HIER_1,CRRNCY_GEL,2,CRRNCY_Z01,,+,,
241,GRP_TYP_HIER_1,GRP_TYP_16,3,GRP_TYP_9,,+,,
242,CRRNCY_HIER_1,CRRNCY_EUR,2,CRRNCY_Z01,,+,,
243,CRRNCY_HIER_1,CRRNCY_ADF,2,CRRNCY_Z01,,+,,
244,CRRNCY_HIER_1,CRRNCY_USD,2,CRRNCY_Z01,,+,,
245,CRRNCY_HIER_1,CRRNCY_FRF,2,CRRNCY_Z01,,+,,
246,CRRNCY_HIER_1,CRRNCY_LAK,2,CRRNCY_Z01,,+,,
247,CRRNCY_HIER_1,CRRNCY_BIF,2,CRRNCY_Z01,,+,,
248,CRRNCY_HIER_1,CRRNCY_XCD,2,CRRNCY_Z01,,+,,
249,CRRNCY_HIER_1,CRRNCY_ROL,2,CRRNCY_Z01,,+,,
250,CRRNCY_HIER_1,CRRNCY_CZK,2,CRRNCY_Z01,,+,,
251,CRRNCY_HIER_1,CRRNCY_XBA,2,CRRNCY_Z01,,+,,
252,CRRNCY_HIER_1,CRRNCY_VEB,2,CRRNCY_Z01,,+,,
253,CRRNCY_HIER_1,CRRNCY_VEF,2,CRRNCY_Z01,,+,,
254,CRRNCY_HIER_1,CRRNCY_BRL,2,CRRNCY_Z01,,+,,
255,CRRNCY_HIER_1,CRRNCY_UGX,2,CRRNCY_Z01,,+,,
