MAINTENANCE_AGENCY_ID,SUBDOMAIN_ID,NAME,DOMAIN_ID,IS_LISTED,CODE,FACET_ID,DESCRIPTION,IS_NATURAL
ECB,FNNCL_ASST_INSTRMNT_TYP_RNGTTN_STTS_INPT,,ABSTRCT_INSTRMNT_RL_TYP,,,,,
ECB,FNNCL_CNTRCT_TYP,,FNNCL_CNTRCT_TYP,,,,,
ECB,FNRP_RPRTNG_SCHM,,FNRP_RPRTNG_SCHM,,,,,
ECB,FRBRNC_MSR_TYP,,FRBRNC_MSR_TYP,,,,,
ECB,FRQNCY_PYMNT_INPT,,FRQNCY,,,,,
ECB,FRTB_RSK_MSR_TYP,,FRTB_RSK_MSR_TYP,,,,,
ECB,FVO_DSGNTN_INPT,,FVO_DSGNTN,,,,,
ECB,FV_HRRCHY_INPT,,FV_HRRCHY,,,,,
ECB,FV_HRRCHY,,FV_HRRCHY,,,,,
ECB,GGRPHCL_ARS_SHSG4_ENTITY_1_CNTRY_REF,,GGRPHCL_ARS,,,,,
ECB,GGRPHCL_ARS_SHSG4_NON_ISIN_CLLTRL_LCTN_REF,,GGRPHCL_ARS,,,,,
ECB,GIRR_RSK_FCTR,,GIRR_RSK_FCTR,,,,,
ECB,GRP_KY_MNGMNT_PRSNNL_ASSGNMNT_TYP,,GRP_KY_MNGMNT_PRSNNL_ASSGNMNT_TYP,,,,,
ECB,GRP_RL_TYP,,GRP_RL_TYP,,,,,
ECB,HDGD_PRTFL_ASST_LBLTY_INDCTR,,HDGD_PRTFL_ASST_LBLTY_INDCTR,,,,,
ECB,HLD_SL_INDCTR_INPT,,HLD_SL_INDCTR,,,,,
ECB,HLD_SL_INDCTR,,HLD_SL_INDCTR,,,,,
ECB,IDNTFR_TYP,,TYP_INSTRMNT_ID,,,,,
ECB,IMMDT_PRNT_ANCRDT_INDCTR,,IMMDT_PRNT_ANCRDT_INDCTR,,,,,
ECB,IMPRMNT_ASSSSMNT_MTHD_ANCRDT_CLLCTN,,IMPRMNT_ASSSSMNT_MTHD,,,,,
ECB,IMPRMNT_ASSSSMNT_MTHD_INPT,,IMPRMNT_ASSSSMNT_MTHD,,,,,
ECB,IMPRMNT_STTS_INPT,,CRDT_QLTY,,,,,
ECB,IMPRMNT_STTS,,CRDT_QLTY,,,,,
ECB,INSTRMNT_CLLTRL_ASSGNMNT_TYP,,INSTRMNT_CLLTRL_ASSGNMNT_TYP,,,,,
ECB,INSTRMNT_CLLTRL_INSTRMNT_ASSGNMNT_TYP,,INSTRMNT_CLLTRL_INSTRMNT_ASSGNMNT_TYP,,,,,
ECB,INSTRMNT_ENTTY_RL_ASSGNMNT_TYP,,INSTRMNT_ENTTY_RL_ASSGNMNT_TYP,,,,,
ECB,INSTRMNT_PRTCTN_ARRNGMNT_ASSGNMNT_TYP,,INSTRMNT_PRTCTN_ARRNGMNT_ASSGNMNT_TYP,,,,,
ECB,INSTRMNT_RL_TYP_INPT,,ABSTRCT_INSTRMNT_RL_TYP,,,,,
ECB,INSTRMNT_TYP_ORGN,,TYP_INSTRMNT,,,,,
ECB,INSTTTNL_SCTR,,INSTTTNL_SCTR,,,,,
ECB,INTL_IMPRMNT_STTS_INPT,,CRDT_QLTY,,,,,
ECB,INTL_IMPRMNT_STTS,,CRDT_QLTY,,,,,
ECB,INTRNTNL_ORGNSTNS_INPT,,GGRPHCL_ARS,,,,,
ECB,INTRST_RT_RST_FRQNCY,,FRQNCY,,,,,
ECB,INVSTMNT_PRPRTY_TYP,,INVSTMNT_PRPRTY_TYP,,,,,
ECB,ISO3166_INPT,,GGRPHCL_ARS,,,,,
ECB,ISO3166,,GGRPHCL_ARS,,,,,
ECB,ISO4217_INPT,,CRRNCY,,,,,
ECB,ISO4217,,CRRNCY,,,,,
ECB,LDNG_BRNCH_INDCTR_INPT,,PRTY_TYP,,,,,
ECB,LGL_FRM_INPT,,LGL_FRM,,,,,
ECB,LGL_PRCDNG_STTS_INPT,,LGL_PRCDNG_STTS,,,,,
ECB,LNG_BLNC_SHT_RCGNSD_SCRTY_PSTN_PRDNTL_PRTFL_ACCNTNG_CLSSFCTN_ASSGNMNT_ACCNTNG_STNDRD_TYP,,LNG_BLNC_SHT_RCGNSD_SCRTY_PSTN_PRDNTL_PRTFL_ACCNTNG_CLSSFCTN_ASSGNMNT_ACCNTNG_STNDRD_TYP,,,,,
ECB,LNG_BLNC_SHT_RCGNSD_SCRTY_PSTN_PRDNTL_PRTFL_ACCNTNG_CLSSFCTN_ASSGNMNT_TYP,,LNG_BLNC_SHT_RCGNSD_SCRTY_PSTN_PRDNTL_PRTFL_ACCNTNG_CLSSFCTN_ASSGNMNT_TYP,,,,,
ECB,LNG_SHRT_BLNC_SHT_RCGNSD_SCRTY_PSTN_TYP_INPT,,LNG_SHRT_BLNC_SHT_RCGNSD_SCRTY_PSTN_TYP,,,,,
ECB,LSTD_CNTRL_BNK_PRVT_SCTR_CMPNY_INDCTR_INPT,,LSTD_CNTRL_BNK_PRVT_SCTR_CMPNY_INDCTR,,,,,
ECB,LST_INDCTR_INPT,,BLN,,,,,
ECB,LTGTN_STTS_INPT,,LTGTN_STTS,,,,,
ECB,LW_CRDT_RSK_INDCTR_INPT,,LW_CRDT_RSK_INDCTR,,,,,
ECB,MLTLTRL_DVLPMNT_BNK_INDCTR_INPT,,MLTLTRL_DVLPMNT_BNK_INDCTR,,,,,
ECB,MLTPL_FRBRNC_MSR_INDCTR_INPT,,MLTPL_FRBRNC_MSR_INDCTR,,,,,
ECB,MN_DBTR_INDCTR_INPT,,MN_DBTR_INDCTR,,,,,
ECB,MN_DPST_TKNG_CRPRTN_INDCTR_INPT,,MN_DPST_TKNG_CRPRTN_INDCTR,,,,,
ECB,MN_GRNTR_INDCTR_INPT,,MN_GRNTR_INDCTR,,,,,
ECB,MN_LSS_INDCTR_INPT,,MN_LSS_INDCTR,,,,,
ECB,MRKT_CP,,MRKT_CP,,,,,
ECB,MSRMNT_MTHD_INPT,,MSRMNT_MTHD,,,,,
ECB,MSRMNT_MTHD,,MSRMNT_MTHD,,,,,
ECB,NACE_LVLS2TO4_STGNG_V2,,ECNMC_ACTVTY_V2,,,,,
ECB,NACE_LVLS2TO4_STGNG,,ECNMC_ACTVTY,,,,,
ECB,NGTBL_SCRTY,,NGTBL_SCRTY,,,,,
ECB,NN_PRFRMNG_EXT_CRTR_INDCTR_INPT,,FLD_NN_PRFRMNG_EXT_CRTR_INDCTR,,,,,
