ID,CUBE_STRUCTURE_ID,CUBE_VARIABLE_CODE,VARIABLE_ID,ROLE,ORDER,SUBDOMAIN_ID,VARIABLE_SET_ID,MEMBER_ID,DIMENSION_TYPE,ATTRIBUTE_ASSOCIATED_VARIABLE,IS_FLOW,IS_MANDATORY,DESCRIPTION,IS_IMPLEMENTED,IS_IDENTIFIER
1,LogEntry,LogEntry__action_time__0,action_time,,,,,,,,,,,,
2,LogEntry,LogEntry__object_repr__0,object_repr,,,,,,,,,,,,
3,Permission,Permission__name__0,name,,,,,,,,,,,,
4,Permission,Permission__codename__0,codename,,,,,,,,,,,,
5,Group,Group__name__0,name,,,,,,,,,,,,
6,User,User__password__0,password,,,,,,,,,,,,
7,User,User__last_login__0,last_login,,,,,,,,,,,,
8,User,User__is_superuser__0,is_superuser,,,,,,,,,,,,
9,User,User__username__0,username,,,,,,,,,,,,
10,User,User__first_name__0,first_name,,,,,,,,,,,,
11,User,User__last_name__0,last_name,,,,,,,,,,,,
12,User,User__email__0,email,,,,,,,,,,,,
13,User,User__is_staff__0,is_staff,,,,,,,,,,,,
14,User,User__is_active__0,is_active,,,,,,,,,,,,
15,User,User__date_joined__0,date_joined,,,,,,,,,,,,
16,ContentType,ContentType__app_label__0,app_label,,,,,,,,,,,,
17,ContentType,ContentType__model__0,model,,,,,,,,,,,,
18,Session,Session__session_key__0,session_key,,,,,,,,,,,,
19,Session,Session__expire_date__0,expire_date,,,,,,,,,,,,
20,FRAMEWORK_TABLE,FRAMEWORK_TABLE__id__0,id,,,,,,,,,,,,
21,FRAMEWORK_SUBDOMAIN,FRAMEWORK_SUBDOMAIN__id__0,id,,,,,,,,,,,,
22,FRAMEWORK_HIERARCHY,FRAMEWORK_HIERARCHY__id__0,id,,,,,,,,,,,,
23,MAPPING_ORDINATE_LINK,MAPPING_ORDINATE_LINK__id__0,id,,,,,,,,,,,,
24,MAPPING_ORDINATE_LINK,MAPPING_ORDINATE_LINK__created_at__0,created_at,,,,,,,,,,,,
25,SUBDOMAIN,SUBDOMAIN__subdomain_id__0,subdomain_id,,,,,,,,,,,,
26,SUBDOMAIN,SUBDOMAIN__name__0,name,,,,,,,,,,,,
27,SUBDOMAIN,SUBDOMAIN__is_listed__0,is_listed,,,,,,,,,,,,
28,SUBDOMAIN,SUBDOMAIN__code__0,code,,,,,,,,,,,,
29,SUBDOMAIN,SUBDOMAIN__description__0,description,,,,,,,,,,,,
30,SUBDOMAIN,SUBDOMAIN__is_natural__0,is_natural,,,,,,,,,,,,
31,SUBDOMAIN_ENUMERATION,SUBDOMAIN_ENUMERATION__id__0,id,,,,,,,,,,,,
32,SUBDOMAIN_ENUMERATION,SUBDOMAIN_ENUMERATION__valid_from__0,valid_from,,,,,,,,,,,,
33,SUBDOMAIN_ENUMERATION,SUBDOMAIN_ENUMERATION__valid_to__0,valid_to,,,,,,,,,,,,
34,SUBDOMAIN_ENUMERATION,SUBDOMAIN_ENUMERATION__order__0,order,,,,,,,,,,,,
35,DOMAIN,DOMAIN__domain_id__0,domain_id,,,,,,,,,,,,
36,DOMAIN,DOMAIN__name__0,name,,,,,,,,,,,,
37,DOMAIN,DOMAIN__is_enumerated__0,is_enumerated,,,,,,,,,,,,
38,DOMAIN,DOMAIN__description__0,description,,,,,,,,,,,,
39,DOMAIN,DOMAIN__data_type__0,data_type,,,,,,,,,,,,
40,DOMAIN,DOMAIN__code__0,code,,,,,,,,,,,,
41,DOMAIN,DOMAIN__is_reference__0,is_reference,,,,,,,,,,,,
42,FACET_COLLECTION,FACET_COLLECTION__code__0,code,,,,,,,,,,,,
43,FACET_COLLECTION,FACET_COLLECTION__facet_id__0,facet_id,,,,,,,,,,,,
44,FACET_COLLECTION,FACET_COLLECTION__facet_value_type__0,facet_value_type,,,,,,,,,,,,
45,FACET_COLLECTION,FACET_COLLECTION__name__0,name,,,,,,,,,,,,
46,MAINTENANCE_AGENCY,MAINTENANCE_AGENCY__maintenance_agency_id__0,maintenance_agency_id,,,,,,,,,,,,
47,MAINTENANCE_AGENCY,MAINTENANCE_AGENCY__code__0,code,,,,,,,,,,,,
48,MAINTENANCE_AGENCY,MAINTENANCE_AGENCY__name__0,name,,,,,,,,,,,,
49,MAINTENANCE_AGENCY,MAINTENANCE_AGENCY__description__0,description,,,,,,,,,,,,
50,MEMBER,MEMBER__member_id__0,member_id,,,,,,,,,,,,
51,MEMBER,MEMBER__code__0,code,,,,,,,,,,,,
52,MEMBER,MEMBER__name__0,name,,,,,,,,,,,,
53,MEMBER,MEMBER__description__0,description,,,,,,,,,,,,
54,MEMBER_HIERARCHY,MEMBER_HIERARCHY__member_hierarchy_id__0,member_hierarchy_id,,,,,,,,,,,,
55,MEMBER_HIERARCHY,MEMBER_HIERARCHY__code__0,code,,,,,,,,,,,,
56,MEMBER_HIERARCHY,MEMBER_HIERARCHY__name__0,name,,,,,,,,,,,,
57,MEMBER_HIERARCHY,MEMBER_HIERARCHY__description__0,description,,,,,,,,,,,,
58,MEMBER_HIERARCHY,MEMBER_HIERARCHY__is_main_hierarchy__0,is_main_hierarchy,,,,,,,,,,,,
59,MEMBER_HIERARCHY_NODE,MEMBER_HIERARCHY_NODE__id__0,id,,,,,,,,,,,,
60,MEMBER_HIERARCHY_NODE,MEMBER_HIERARCHY_NODE__level__0,level,,,,,,,,,,,,
61,MEMBER_HIERARCHY_NODE,MEMBER_HIERARCHY_NODE__comparator__0,comparator,,,,,,,,,,,,
62,MEMBER_HIERARCHY_NODE,MEMBER_HIERARCHY_NODE__operator__0,operator,,,,,,,,,,,,
63,MEMBER_HIERARCHY_NODE,MEMBER_HIERARCHY_NODE__valid_from__0,valid_from,,,,,,,,,,,,
64,MEMBER_HIERARCHY_NODE,MEMBER_HIERARCHY_NODE__valid_to__0,valid_to,,,,,,,,,,,,
65,VARIABLE,VARIABLE__variable_id__0,variable_id,,,,,,,,,,,,
66,VARIABLE,VARIABLE__code__0,code,,,,,,,,,,,,
67,VARIABLE,VARIABLE__name__0,name,,,,,,,,,,,,
68,VARIABLE,VARIABLE__description__0,description,,,,,,,,,,,,
69,VARIABLE,VARIABLE__primary_concept__0,primary_concept,,,,,,,,,,,,
70,VARIABLE,VARIABLE__is_decomposed__0,is_decomposed,,,,,,,,,,,,
71,VARIABLE_SET,VARIABLE_SET__variable_set_id__0,variable_set_id,,,,,,,,,,,,
72,VARIABLE_SET,VARIABLE_SET__name__0,name,,,,,,,,,,,,
73,VARIABLE_SET,VARIABLE_SET__code__0,code,,,,,,,,,,,,
74,VARIABLE_SET,VARIABLE_SET__description__0,description,,,,,,,,,,,,
75,VARIABLE_SET_ENUMERATION,VARIABLE_SET_ENUMERATION__id__0,id,,,,,,,,,,,,
76,VARIABLE_SET_ENUMERATION,VARIABLE_SET_ENUMERATION__valid_from__0,valid_from,,,,,,,,,,,,
77,VARIABLE_SET_ENUMERATION,VARIABLE_SET_ENUMERATION__valid_to__0,valid_to,,,,,,,,,,,,
78,VARIABLE_SET_ENUMERATION,VARIABLE_SET_ENUMERATION__is_flow__0,is_flow,,,,,,,,,,,,
79,VARIABLE_SET_ENUMERATION,VARIABLE_SET_ENUMERATION__order__0,order,,,,,,,,,,,,
80,FRAMEWORK,FRAMEWORK__framework_id__0,framework_id,,,,,,,,,,,,
81,FRAMEWORK,FRAMEWORK__name__0,name,,,,,,,,,,,,
82,FRAMEWORK,FRAMEWORK__code__0,code,,,,,,,,,,,,
83,FRAMEWORK,FRAMEWORK__description__0,description,,,,,,,,,,,,
84,FRAMEWORK,FRAMEWORK__framework_type__0,framework_type,,,,,,,,,,,,
85,FRAMEWORK,FRAMEWORK__reporting_population__0,reporting_population,,,,,,,,,,,,
86,FRAMEWORK,FRAMEWORK__other_links__0,other_links,,,,,,,,,,,,
87,FRAMEWORK,FRAMEWORK__order__0,order,,,,,,,,,,,,
88,FRAMEWORK,FRAMEWORK__framework_status__0,framework_status,,,,,,,,,,,,
89,MEMBER_MAPPING,MEMBER_MAPPING__member_mapping_id__0,member_mapping_id,,,,,,,,,,,,
90,MEMBER_MAPPING,MEMBER_MAPPING__name__0,name,,,,,,,,,,,,
91,MEMBER_MAPPING,MEMBER_MAPPING__code__0,code,,,,,,,,,,,,
92,MEMBER_MAPPING_ITEM,MEMBER_MAPPING_ITEM__id__0,id,,,,,,,,,,,,
93,MEMBER_MAPPING_ITEM,MEMBER_MAPPING_ITEM__member_mapping_row__0,member_mapping_row,,,,,,,,,,,,
94,MEMBER_MAPPING_ITEM,MEMBER_MAPPING_ITEM__is_source__0,is_source,,,,,,,,,,,,
95,MEMBER_MAPPING_ITEM,MEMBER_MAPPING_ITEM__valid_from__0,valid_from,,,,,,,,,,,,
96,MEMBER_MAPPING_ITEM,MEMBER_MAPPING_ITEM__valid_to__0,valid_to,,,,,,,,,,,,
97,VARIABLE_MAPPING_ITEM,VARIABLE_MAPPING_ITEM__id__0,id,,,,,,,,,,,,
98,VARIABLE_MAPPING_ITEM,VARIABLE_MAPPING_ITEM__is_source__0,is_source,,,,,,,,,,,,
99,VARIABLE_MAPPING_ITEM,VARIABLE_MAPPING_ITEM__valid_from__0,valid_from,,,,,,,,,,,,
100,VARIABLE_MAPPING_ITEM,VARIABLE_MAPPING_ITEM__valid_to__0,valid_to,,,,,,,,,,,,
101,VARIABLE_MAPPING,VARIABLE_MAPPING__variable_mapping_id__0,variable_mapping_id,,,,,,,,,,,,
102,VARIABLE_MAPPING,VARIABLE_MAPPING__code__0,code,,,,,,,,,,,,
103,VARIABLE_MAPPING,VARIABLE_MAPPING__name__0,name,,,,,,,,,,,,
104,MAPPING_TO_CUBE,MAPPING_TO_CUBE__id__0,id,,,,,,,,,,,,
105,MAPPING_TO_CUBE,MAPPING_TO_CUBE__cube_mapping_id__0,cube_mapping_id,,,,,,,,,,,,
106,MAPPING_TO_CUBE,MAPPING_TO_CUBE__valid_from__0,valid_from,,,,,,,,,,,,
107,MAPPING_TO_CUBE,MAPPING_TO_CUBE__valid_to__0,valid_to,,,,,,,,,,,,
108,MAPPING_DEFINITION,MAPPING_DEFINITION__mapping_id__0,mapping_id,,,,,,,,,,,,
109,MAPPING_DEFINITION,MAPPING_DEFINITION__name__0,name,,,,,,,,,,,,
110,MAPPING_DEFINITION,MAPPING_DEFINITION__mapping_type__0,mapping_type,,,,,,,,,,,,
111,MAPPING_DEFINITION,MAPPING_DEFINITION__code__0,code,,,,,,,,,,,,
112,MAPPING_DEFINITION,MAPPING_DEFINITION__algorithm__0,algorithm,,,,,,,,,,,,
113,AXIS,AXIS__axis_id__0,axis_id,,,,,,,,,,,,
114,AXIS,AXIS__code__0,code,,,,,,,,,,,,
115,AXIS,AXIS__orientation__0,orientation,,,,,,,,,,,,
116,AXIS,AXIS__order__0,order,,,,,,,,,,,,
117,AXIS,AXIS__name__0,name,,,,,,,,,,,,
118,AXIS,AXIS__description__0,description,,,,,,,,,,,,
119,AXIS,AXIS__is_open_axis__0,is_open_axis,,,,,,,,,,,,
120,AXIS_ORDINATE,AXIS_ORDINATE__axis_ordinate_id__0,axis_ordinate_id,,,,,,,,,,,,
121,AXIS_ORDINATE,AXIS_ORDINATE__is_abstract_header__0,is_abstract_header,,,,,,,,,,,,
122,AXIS_ORDINATE,AXIS_ORDINATE__code__0,code,,,,,,,,,,,,
123,AXIS_ORDINATE,AXIS_ORDINATE__order__0,order,,,,,,,,,,,,
124,AXIS_ORDINATE,AXIS_ORDINATE__level__0,level,,,,,,,,,,,,
125,AXIS_ORDINATE,AXIS_ORDINATE__path__0,path,,,,,,,,,,,,
126,AXIS_ORDINATE,AXIS_ORDINATE__name__0,name,,,,,,,,,,,,
127,AXIS_ORDINATE,AXIS_ORDINATE__description__0,description,,,,,,,,,,,,
128,CELL_POSITION,CELL_POSITION__id__0,id,,,,,,,,,,,,
129,ORDINATE_ITEM,ORDINATE_ITEM__id__0,id,,,,,,,,,,,,
130,ORDINATE_ITEM,ORDINATE_ITEM__member_hierarchy_valid_from__0,member_hierarchy_valid_from,,,,,,,,,,,,
131,ORDINATE_ITEM,ORDINATE_ITEM__is_starting_member_included__0,is_starting_member_included,,,,,,,,,,,,
132,TABLE,TABLE__table_id__0,table_id,,,,,,,,,,,,
133,TABLE,TABLE__name__0,name,,,,,,,,,,,,
134,TABLE,TABLE__code__0,code,,,,,,,,,,,,
135,TABLE,TABLE__description__0,description,,,,,,,,,,,,
136,TABLE,TABLE__version__0,version,,,,,,,,,,,,
137,TABLE,TABLE__valid_from__0,valid_from,,,,,,,,,,,,
138,TABLE,TABLE__valid_to__0,valid_to,,,,,,,,,,,,
139,TABLE_CELL,TABLE_CELL__cell_id__0,cell_id,,,,,,,,,,,,
140,TABLE_CELL,TABLE_CELL__is_shaded__0,is_shaded,,,,,,,,,,,,
141,TABLE_CELL,TABLE_CELL__table_cell_combination_id__0,table_cell_combination_id,,,,,,,,,,,,
142,TABLE_CELL,TABLE_CELL__system_data_code__0,system_data_code,,,,,,,,,,,,
143,TABLE_CELL,TABLE_CELL__name__0,name,,,,,,,,,,,,
144,CUBE_STRUCTURE,CUBE_STRUCTURE__cube_structure_id__0,cube_structure_id,,,,,,,,,,,,
145,CUBE_STRUCTURE,CUBE_STRUCTURE__name__0,name,,,,,,,,,,,,
146,CUBE_STRUCTURE,CUBE_STRUCTURE__code__0,code,,,,,,,,,,,,
147,CUBE_STRUCTURE,CUBE_STRUCTURE__description__0,description,,,,,,,,,,,,
148,CUBE_STRUCTURE,CUBE_STRUCTURE__valid_from__0,valid_from,,,,,,,,,,,,
149,CUBE_STRUCTURE,CUBE_STRUCTURE__valid_to__0,valid_to,,,,,,,,,,,,
150,CUBE_STRUCTURE,CUBE_STRUCTURE__version__0,version,,,,,,,,,,,,
151,CUBE_STRUCTURE_ITEM,CUBE_STRUCTURE_ITEM__id__0,id,,,,,,,,,,,,
152,CUBE_STRUCTURE_ITEM,CUBE_STRUCTURE_ITEM__cube_variable_code__0,cube_variable_code,,,,,,,,,,,,
153,CUBE_STRUCTURE_ITEM,CUBE_STRUCTURE_ITEM__role__0,role,,,,,,,,,,,,
154,CUBE_STRUCTURE_ITEM,CUBE_STRUCTURE_ITEM__order__0,order,,,,,,,,,,,,
155,CUBE_STRUCTURE_ITEM,CUBE_STRUCTURE_ITEM__dimension_type__0,dimension_type,,,,,,,,,,,,
156,CUBE_STRUCTURE_ITEM,CUBE_STRUCTURE_ITEM__is_flow__0,is_flow,,,,,,,,,,,,
157,CUBE_STRUCTURE_ITEM,CUBE_STRUCTURE_ITEM__is_mandatory__0,is_mandatory,,,,,,,,,,,,
158,CUBE_STRUCTURE_ITEM,CUBE_STRUCTURE_ITEM__description__0,description,,,,,,,,,,,,
159,CUBE_STRUCTURE_ITEM,CUBE_STRUCTURE_ITEM__is_implemented__0,is_implemented,,,,,,,,,,,,
160,CUBE_STRUCTURE_ITEM,CUBE_STRUCTURE_ITEM__is_identifier__0,is_identifier,,,,,,,,,,,,
161,CUBE,CUBE__cube_id__0,cube_id,,,,,,,,,,,,
162,CUBE,CUBE__name__0,name,,,,,,,,,,,,
163,CUBE,CUBE__code__0,code,,,,,,,,,,,,
164,CUBE,CUBE__cube_type__0,cube_type,,,,,,,,,,,,
165,CUBE,CUBE__is_allowed__0,is_allowed,,,,,,,,,,,,
166,CUBE,CUBE__valid_from__0,valid_from,,,,,,,,,,,,
167,CUBE,CUBE__valid_to__0,valid_to,,,,,,,,,,,,
168,CUBE,CUBE__version__0,version,,,,,,,,,,,,
169,CUBE,CUBE__description__0,description,,,,,,,,,,,,
170,CUBE,CUBE__published__0,published,,,,,,,,,,,,
171,CUBE,CUBE__dataset_url__0,dataset_url,,,,,,,,,,,,
172,CUBE,CUBE__filters__0,filters,,,,,,,,,,,,
173,CUBE,CUBE__di_export__0,di_export,,,,,,,,,,,,
174,CUBE_LINK,CUBE_LINK__cube_link_id__0,cube_link_id,,,,,,,,,,,,
175,CUBE_LINK,CUBE_LINK__code__0,code,,,,,,,,,,,,
176,CUBE_LINK,CUBE_LINK__name__0,name,,,,,,,,,,,,
177,CUBE_LINK,CUBE_LINK__description__0,description,,,,,,,,,,,,
178,CUBE_LINK,CUBE_LINK__valid_from__0,valid_from,,,,,,,,,,,,
179,CUBE_LINK,CUBE_LINK__valid_to__0,valid_to,,,,,,,,,,,,
180,CUBE_LINK,CUBE_LINK__version__0,version,,,,,,,,,,,,
181,CUBE_LINK,CUBE_LINK__order_relevance__0,order_relevance,,,,,,,,,,,,
182,CUBE_LINK,CUBE_LINK__cube_link_type__0,cube_link_type,,,,,,,,,,,,
183,CUBE_LINK,CUBE_LINK__join_identifier__0,join_identifier,,,,,,,,,,,,
184,CUBE_STRUCTURE_ITEM_LINK,CUBE_STRUCTURE_ITEM_LINK__cube_structure_item_link_id__0,cube_structure_item_link_id,,,,,,,,,,,,
185,COMBINATION,COMBINATION__combination_id__0,combination_id,,,,,,,,,,,,
186,COMBINATION,COMBINATION__code__0,code,,,,,,,,,,,,
187,COMBINATION,COMBINATION__name__0,name,,,,,,,,,,,,
188,COMBINATION,COMBINATION__version__0,version,,,,,,,,,,,,
189,COMBINATION,COMBINATION__valid_from__0,valid_from,,,,,,,,,,,,
190,COMBINATION,COMBINATION__valid_to__0,valid_to,,,,,,,,,,,,
191,COMBINATION_ITEM,COMBINATION_ITEM__id__0,id,,,,,,,,,,,,
192,CUBE_TO_COMBINATION,CUBE_TO_COMBINATION__id__0,id,,,,,,,,,,,,
193,MEMBER_LINK,MEMBER_LINK__id__0,id,,,,,,,,,,,,
194,MEMBER_LINK,MEMBER_LINK__is_linked__0,is_linked,,,,,,,,,,,,
195,MEMBER_LINK,MEMBER_LINK__valid_from__0,valid_from,,,,,,,,,,,,
196,MEMBER_LINK,MEMBER_LINK__valid_to__0,valid_to,,,,,,,,,,,,
197,TABLE_AMENDMENT,TABLE_AMENDMENT__amendment_id__0,amendment_id,,,,,,,,,,,,
198,TABLE_AMENDMENT,TABLE_AMENDMENT__amendment_type__0,amendment_type,,,,,,,,,,,,
199,TABLE_AMENDMENT,TABLE_AMENDMENT__name__0,name,,,,,,,,,,,,
200,TABLE_AMENDMENT,TABLE_AMENDMENT__created_date__0,created_date,,,,,,,,,,,,
201,TABLE_AMENDMENT,TABLE_AMENDMENT__modified_date__0,modified_date,,,,,,,,,,,,
202,AutomodeConfiguration,AutomodeConfiguration__id__0,id,,,,,,,,,,,,
203,AutomodeConfiguration,AutomodeConfiguration__framework__0,framework,,,,,,,,,,,,
204,AutomodeConfiguration,AutomodeConfiguration__data_model_type__0,data_model_type,,,,,,,,,,,,
205,AutomodeConfiguration,AutomodeConfiguration__technical_export_source__0,technical_export_source,,,,,,,,,,,,
206,AutomodeConfiguration,AutomodeConfiguration__technical_export_github_url__0,technical_export_github_url,,,,,,,,,,,,
207,AutomodeConfiguration,AutomodeConfiguration__config_files_source__0,config_files_source,,,,,,,,,,,,
208,AutomodeConfiguration,AutomodeConfiguration__config_files_github_url__0,config_files_github_url,,,,,,,,,,,,
209,AutomodeConfiguration,AutomodeConfiguration__test_suite_source__0,test_suite_source,,,,,,,,,,,,
210,AutomodeConfiguration,AutomodeConfiguration__test_suite_github_url__0,test_suite_github_url,,,,,,,,,,,,
211,AutomodeConfiguration,AutomodeConfiguration__bird_content_branch__0,bird_content_branch,,,,,,,,,,,,
212,AutomodeConfiguration,AutomodeConfiguration__test_suite_branch__0,test_suite_branch,,,,,,,,,,,,
213,AutomodeConfiguration,AutomodeConfiguration__when_to_stop__0,when_to_stop,,,,,,,,,,,,
214,AutomodeConfiguration,AutomodeConfiguration__is_active__0,is_active,,,,,,,,,,,,
215,AutomodeConfiguration,AutomodeConfiguration__created_at__0,created_at,,,,,,,,,,,,
216,AutomodeConfiguration,AutomodeConfiguration__updated_at__0,updated_at,,,,,,,,,,,,
217,WorkflowTaskExecution,WorkflowTaskExecution__id__0,id,,,,,,,,,,,,
218,WorkflowTaskExecution,WorkflowTaskExecution__subtask_name__0,subtask_name,,,,,,,,,,,,
219,WorkflowTaskExecution,WorkflowTaskExecution__operation_type__0,operation_type,,,,,,,,,,,,
220,WorkflowTaskExecution,WorkflowTaskExecution__status__0,status,,,,,,,,,,,,
221,WorkflowTaskExecution,WorkflowTaskExecution__started_at__0,started_at,,,,,,,,,,,,
222,WorkflowTaskExecution,WorkflowTaskExecution__completed_at__0,completed_at,,,,,,,,,,,,
223,WorkflowTaskExecution,WorkflowTaskExecution__created_at__0,created_at,,,,,,,,,,,,
224,WorkflowTaskExecution,WorkflowTaskExecution__framework_id__0,framework_id,,,,,,,,,,,,
225,WorkflowTaskExecution,WorkflowTaskExecution__review_status__0,review_status,,,,,,,,,,,,
226,WorkflowTaskExecution,WorkflowTaskExecution__recovery_action__0,recovery_action,,,,,,,,,,,,
227,WorkflowTaskDependency,WorkflowTaskDependency__id__0,id,,,,,,,,,,,,
228,WorkflowTaskDependency,WorkflowTaskDependency__dependency_type__0,dependency_type,,,,,,,,,,,,
229,WorkflowSession,WorkflowSession__id__0,id,,,,,,,,,,,,
230,WorkflowSession,WorkflowSession__session_id__0,session_id,,,,,,,,,,,,
231,WorkflowSession,WorkflowSession__created_at__0,created_at,,,,,,,,,,,,
232,WorkflowSession,WorkflowSession__updated_at__0,updated_at,,,,,,,,,,,,
233,WorkflowSession,WorkflowSession__framework_id__0,framework_id,,,,,,,,,,,,
234,DPMProcessExecution,DPMProcessExecution__id__0,id,,,,,,,,,,,,
235,DPMProcessExecution,DPMProcessExecution__step_name__0,step_name,,,,,,,,,,,,
236,DPMProcessExecution,DPMProcessExecution__status__0,status,,,,,,,,,,,,
237,DPMProcessExecution,DPMProcessExecution__started_at__0,started_at,,,,,,,,,,,,
238,DPMProcessExecution,DPMProcessExecution__completed_at__0,completed_at,,,,,,,,,,,,
239,DPMProcessExecution,DPMProcessExecution__created_at__0,created_at,,,,,,,,,,,,
240,DPMProcessExecution,DPMProcessExecution__framework_id__0,framework_id,,,,,,,,,,,,
241,AnaCreditProcessExecution,AnaCreditProcessExecution__id__0,id,,,,,,,,,,,,
242,AnaCreditProcessExecution,AnaCreditProcessExecution__step_name__0,step_name,,,,,,,,,,,,
243,AnaCreditProcessExecution,AnaCreditProcessExecution__status__0,status,,,,,,,,,,,,
244,AnaCreditProcessExecution,AnaCreditProcessExecution__started_at__0,started_at,,,,,,,,,,,,
245,AnaCreditProcessExecution,AnaCreditProcessExecution__completed_at__0,completed_at,,,,,,,,,,,,
246,AnaCreditProcessExecution,AnaCreditProcessExecution__created_at__0,created_at,,,,,,,,,,,,
247,AnaCreditProcessExecution,AnaCreditProcessExecution__framework_id__0,framework_id,,,,,,,,,,,,
248,AnaCreditProcessExecution,AnaCreditProcessExecution__joins_metadata_approved__0,joins_metadata_approved,,,,,,,,,,,,
249,AnaCreditProcessExecution,AnaCreditProcessExecution__execution_code_approved__0,execution_code_approved,,,,,,,,,,,,
250,FrameworkTestSuite,FrameworkTestSuite__id__0,id,,,,,,,,,,,,
251,FrameworkTestSuite,FrameworkTestSuite__framework_id__0,framework_id,,,,,,,,,,,,
252,FrameworkTestSuite,FrameworkTestSuite__test_suite_name__0,test_suite_name,,,,,,,,,,,,
253,FrameworkTestSuite,FrameworkTestSuite__test_config_path__0,test_config_path,,,,,,,,,,,,
254,FrameworkTestSuite,FrameworkTestSuite__is_active__0,is_active,,,,,,,,,,,,
255,FrameworkTestSuite,FrameworkTestSuite__created_at__0,created_at,,,,,,,,,,,,
256,FrameworkTestSuite,FrameworkTestSuite__updated_at__0,updated_at,,,,,,,,,,,,
257,FrameworkTestSuite,FrameworkTestSuite__last_execution_date__0,last_execution_date,,,,,,,,,,,,
258,FrameworkTestSuite,FrameworkTestSuite__last_execution_status__0,last_execution_status,,,,,,,,,,,,
259,DatabaseTable,DatabaseTable__id__0,id,,,,,,,,,,,,
260,DatabaseTable,DatabaseTable__name__0,name,,,,,,,,,,,,
261,DerivedTable,DerivedTable__id__0,id,,,,,,,,,,,,
262,DerivedTable,DerivedTable__name__0,name,,,,,,,,,,,,
263,DatabaseField,DatabaseField__id__0,id,,,,,,,,,,,,
264,DatabaseField,DatabaseField__name__0,name,,,,,,,,,,,,
265,Function,Function__id__0,id,,,,,,,,,,,,
266,Function,Function__name__0,name,,,,,,,,,,,,
267,DatabaseRow,DatabaseRow__id__0,id,,,,,,,,,,,,
268,DatabaseRow,DatabaseRow__row_identifier__0,row_identifier,,,,,,,,,,,,
269,DerivedTableRow,DerivedTableRow__id__0,id,,,,,,,,,,,,
270,DerivedTableRow,DerivedTableRow__row_identifier__0,row_identifier,,,,,,,,,,,,
271,DatabaseColumnValue,DatabaseColumnValue__id__0,id,,,,,,,,,,,,
272,DatabaseColumnValue,DatabaseColumnValue__value__0,value,,,,,,,,,,,,
273,EvaluatedFunction,EvaluatedFunction__id__0,id,,,,,,,,,,,,
274,EvaluatedFunction,EvaluatedFunction__value__0,value,,,,,,,,,,,,
275,Trail,Trail__id__0,id,,,,,,,,,,,,
276,Trail,Trail__name__0,name,,,,,,,,,,,,
277,Trail,Trail__created_at__0,created_at,,,,,,,,,,,,
278,MetaDataTrail,MetaDataTrail__id__0,id,,,,,,,,,,,,
279,PopulatedDataBaseTable,PopulatedDataBaseTable__id__0,id,,,,,,,,,,,,
280,EvaluatedDerivedTable,EvaluatedDerivedTable__id__0,id,,,,,,,,,,,,
281,FunctionText,FunctionText__id__0,id,,,,,,,,,,,,
282,FunctionText,FunctionText__language__0,language,,,,,,,,,,,,
283,TableCreationFunction,TableCreationFunction__id__0,id,,,,,,,,,,,,
284,TableCreationFunction,TableCreationFunction__name__0,name,,,,,,,,,,,,
285,AortaTableReference,AortaTableReference__id__0,id,,,,,,,,,,,,
286,AortaTableReference,AortaTableReference__table_content_type__0,table_content_type,,,,,,,,,,,,
287,FunctionColumnReference,FunctionColumnReference__id__0,id,,,,,,,,,,,,
288,FunctionColumnReference,FunctionColumnReference__dependency_string__0,dependency_string,,,,,,,,,,,,
289,DerivedRowSourceReference,DerivedRowSourceReference__id__0,id,,,,,,,,,,,,
290,EvaluatedFunctionSourceValue,EvaluatedFunctionSourceValue__id__0,id,,,,,,,,,,,,
291,TableCreationSourceTable,TableCreationSourceTable__id__0,id,,,,,,,,,,,,
292,TableCreationFunctionColumn,TableCreationFunctionColumn__id__0,id,,,,,,,,,,,,
293,CalculationUsedRow,CalculationUsedRow__id__0,id,,,,,,,,,,,,
294,CalculationUsedRow,CalculationUsedRow__calculation_name__0,calculation_name,,,,,,,,,,,,
295,CalculationUsedField,CalculationUsedField__id__0,id,,,,,,,,,,,,
296,CalculationUsedField,CalculationUsedField__calculation_name__0,calculation_name,,,,,,,,,,,,
297,TransformationStep,TransformationStep__id__0,id,,,,,,,,,,,,
298,TransformationStep,TransformationStep__step_type__0,step_type,,,,,,,,,,,,
299,TransformationStep,TransformationStep__step_name__0,step_name,,,,,,,,,,,,
300,TransformationStep,TransformationStep__started_at__0,started_at,,,,,,,,,,,,
301,TransformationStep,TransformationStep__completed_at__0,completed_at,,,,,,,,,,,,
302,TransformationStepInput,TransformationStepInput__id__0,id,,,,,,,,,,,,
303,TransformationStepOutput,TransformationStepOutput__id__0,id,,,,,,,,,,,,
304,CalculationChain,CalculationChain__id__0,id,,,,,,,,,,,,
305,CalculationChain,CalculationChain__chain_name__0,chain_name,,,,,,,,,,,,
306,CalculationChain,CalculationChain__final_value__0,final_value,,,,,,,,,,,,
307,CalculationChain,CalculationChain__output_cell_name__0,output_cell_name,,,,,,,,,,,,
308,CalculationChain,CalculationChain__output_table__0,output_table,,,,,,,,,,,,
309,CalculationChain,CalculationChain__output_row_key__0,output_row_key,,,,,,,,,,,,
310,CalculationChain,CalculationChain__output_column__0,output_column,,,,,,,,,,,,
