CUBE_STRUCTURE_ITEM_LINK_ID,CUBE_LINK_ID,FOREIGN_CUBE_VARIABLE_CODE,PRIMARY_CUBE_VARIABLE_CODE
F_04_02_2_REF_FINREP_3_0:INSTRMNT_RL:Finance leases:SBJCT_IMPRMNT_INDCTR:SBJCT_IMPRMNT_INDCTR,F_04_02_2_REF_FINREP_3_0:INSTRMNT_RL:Finance leases,2618,1164
F_04_02_2_REF_FINREP_3_0:INSTRMNT_RL:On demand and short notice:ACCNTNG_CLSSFCTN:ACCNTNG_CLSSFCTN,F_04_02_2_REF_FINREP_3_0:INSTRMNT_RL:On demand and short notice,2616,1088
F_04_02_2_REF_FINREP_3_0:INSTRMNT_RL:On demand and short notice:CRRYNG_AMNT:CRRYNG_AMNT,F_04_02_2_REF_FINREP_3_0:INSTRMNT_RL:On demand and short notice,2624,1100
F_04_02_2_REF_FINREP_3_0:INSTRMNT_RL:On demand and short notice:HLD_SL_INDCTR:HLD_SL_INDCTR,F_04_02_2_REF_FINREP_3_0:INSTRMNT_RL:On demand and short notice,2617,1137
F_04_02_2_REF_FINREP_3_0:INSTRMNT_RL:On demand and short notice:PRFRMNG_STTS:PRFRMNG_STTS,F_04_02_2_REF_FINREP_3_0:INSTRMNT_RL:On demand and short notice,2620,1153
F_04_02_2_REF_FINREP_3_0:INSTRMNT_RL:On demand and short notice:SBJCT_IMPRMNT_INDCTR:SBJCT_IMPRMNT_INDCTR,F_04_02_2_REF_FINREP_3_0:INSTRMNT_RL:On demand and short notice,2618,1164
F_04_02_2_REF_FINREP_3_0:INSTRMNT_RL:Other loans:ACCNTNG_CLSSFCTN:ACCNTNG_CLSSFCTN,F_04_02_2_REF_FINREP_3_0:INSTRMNT_RL:Other loans,2616,1088
F_04_02_2_REF_FINREP_3_0:INSTRMNT_RL:Other loans:CRRYNG_AMNT:CRRYNG_AMNT,F_04_02_2_REF_FINREP_3_0:INSTRMNT_RL:Other loans,2624,1100
F_04_02_2_REF_FINREP_3_0:INSTRMNT_RL:Other loans:HLD_SL_INDCTR:HLD_SL_INDCTR,F_04_02_2_REF_FINREP_3_0:INSTRMNT_RL:Other loans,2617,1137
F_04_02_2_REF_FINREP_3_0:INSTRMNT_RL:Other loans:PRFRMNG_STTS:PRFRMNG_STTS,F_04_02_2_REF_FINREP_3_0:INSTRMNT_RL:Other loans,2620,1153
F_04_02_2_REF_FINREP_3_0:INSTRMNT_RL:Other loans:SBJCT_IMPRMNT_INDCTR:SBJCT_IMPRMNT_INDCTR,F_04_02_2_REF_FINREP_3_0:INSTRMNT_RL:Other loans,2618,1164
F_04_02_2_REF_FINREP_3_0:INSTRMNT_RL:Reverse repurchase agreements:ACCNTNG_CLSSFCTN:ACCNTNG_CLSSFCTN,F_04_02_2_REF_FINREP_3_0:INSTRMNT_RL:Reverse repurchase agreements,2616,1088
F_04_02_2_REF_FINREP_3_0:INSTRMNT_RL:Reverse repurchase agreements:CRRYNG_AMNT:CRRYNG_AMNT,F_04_02_2_REF_FINREP_3_0:INSTRMNT_RL:Reverse repurchase agreements,2624,1100
F_04_02_2_REF_FINREP_3_0:INSTRMNT_RL:Reverse repurchase agreements:HLD_SL_INDCTR:HLD_SL_INDCTR,F_04_02_2_REF_FINREP_3_0:INSTRMNT_RL:Reverse repurchase agreements,2617,1137
F_04_02_2_REF_FINREP_3_0:INSTRMNT_RL:Reverse repurchase agreements:PRFRMNG_STTS:PRFRMNG_STTS,F_04_02_2_REF_FINREP_3_0:INSTRMNT_RL:Reverse repurchase agreements,2620,1153
F_04_02_2_REF_FINREP_3_0:INSTRMNT_RL:Reverse repurchase agreements:SBJCT_IMPRMNT_INDCTR:SBJCT_IMPRMNT_INDCTR,F_04_02_2_REF_FINREP_3_0:INSTRMNT_RL:Reverse repurchase agreements,2618,1164
F_04_02_2_REF_FINREP_3_0:INSTRMNT_RL:Trade receivables:ACCNTNG_CLSSFCTN:ACCNTNG_CLSSFCTN,F_04_02_2_REF_FINREP_3_0:INSTRMNT_RL:Trade receivables,2616,1088
F_04_02_2_REF_FINREP_3_0:INSTRMNT_RL:Trade receivables:CRRYNG_AMNT:CRRYNG_AMNT,F_04_02_2_REF_FINREP_3_0:INSTRMNT_RL:Trade receivables,2624,1100
F_04_02_2_REF_FINREP_3_0:INSTRMNT_RL:Trade receivables:HLD_SL_INDCTR:HLD_SL_INDCTR,F_04_02_2_REF_FINREP_3_0:INSTRMNT_RL:Trade receivables,2617,1137
F_04_02_2_REF_FINREP_3_0:INSTRMNT_RL:Trade receivables:PRFRMNG_STTS:PRFRMNG_STTS,F_04_02_2_REF_FINREP_3_0:INSTRMNT_RL:Trade receivables,2620,1153
F_04_02_2_REF_FINREP_3_0:INSTRMNT_RL:Trade receivables:SBJCT_IMPRMNT_INDCTR:SBJCT_IMPRMNT_INDCTR,F_04_02_2_REF_FINREP_3_0:INSTRMNT_RL:Trade receivables,2618,1164
F_04_02_2_REF_FINREP_3_0:LNG_BLNC_SHT_RCGNSD_SCRTY_PSTN_PRDNTL_PRTFL_ACCNTNG_CLSSFCTN_ASSGNMNT:Debt securities:ACCNTNG_CLSSFCTN:ACCNTNG_CLSSFCTN,F_04_02_2_REF_FINREP_3_0:LNG_BLNC_SHT_RCGNSD_SCRTY_PSTN_PRDNTL_PRTFL_ACCNTNG_CLSSFCTN_ASSGNMNT:Debt securities,2616,1256
F_04_02_2_REF_FINREP_3_0:LNG_BLNC_SHT_RCGNSD_SCRTY_PSTN_PRDNTL_PRTFL_ACCNTNG_CLSSFCTN_ASSGNMNT:Debt securities:CRRYNG_AMNT:CRRYNG_AMNT,F_04_02_2_REF_FINREP_3_0:LNG_BLNC_SHT_RCGNSD_SCRTY_PSTN_PRDNTL_PRTFL_ACCNTNG_CLSSFCTN_ASSGNMNT:Debt securities,2624,1281
F_04_02_2_REF_FINREP_3_0:LNG_BLNC_SHT_RCGNSD_SCRTY_PSTN_PRDNTL_PRTFL_ACCNTNG_CLSSFCTN_ASSGNMNT:Debt securities:SBJCT_IMPRMNT_INDCTR:SBJCT_IMPRMNT_INDCTR,F_04_02_2_REF_FINREP_3_0:LNG_BLNC_SHT_RCGNSD_SCRTY_PSTN_PRDNTL_PRTFL_ACCNTNG_CLSSFCTN_ASSGNMNT:Debt securities,2618,1306
F_04_02_2_REF_FINREP_3_0:PRTY:Advances that are not loans:INSTTTNL_SCTR:INSTTTNL_SCTR,F_04_02_2_REF_FINREP_3_0:PRTY:Advances that are not loans,2611,1640
F_04_02_2_REF_FINREP_3_0:PRTY:Advances that are not loans:MLTLTRL_DVLPMNT_BNK_INDCTR:MLTLTRL_DVLPMNT_BNK_INDCTR,F_04_02_2_REF_FINREP_3_0:PRTY:Advances that are not loans,2612,1649
F_04_02_2_REF_FINREP_3_0:PRTY:Advances that are not loans:PRFRMNG_STTS:PRFRMNG_STTS,F_04_02_2_REF_FINREP_3_0:PRTY:Advances that are not loans,2620,1657
F_04_02_2_REF_FINREP_3_0:PRTY:Credit card debt:INSTTTNL_SCTR:INSTTTNL_SCTR,F_04_02_2_REF_FINREP_3_0:PRTY:Credit card debt,2611,1640
F_04_02_2_REF_FINREP_3_0:PRTY:Credit card debt:MLTLTRL_DVLPMNT_BNK_INDCTR:MLTLTRL_DVLPMNT_BNK_INDCTR,F_04_02_2_REF_FINREP_3_0:PRTY:Credit card debt,2612,1649
F_04_02_2_REF_FINREP_3_0:PRTY:Credit card debt:PRFRMNG_STTS:PRFRMNG_STTS,F_04_02_2_REF_FINREP_3_0:PRTY:Credit card debt,2620,1657
F_04_02_2_REF_FINREP_3_0:PRTY:Debt securities:INSTTTNL_SCTR:INSTTTNL_SCTR,F_04_02_2_REF_FINREP_3_0:PRTY:Debt securities,2611,1640
F_04_02_2_REF_FINREP_3_0:PRTY:Debt securities:MLTLTRL_DVLPMNT_BNK_INDCTR:MLTLTRL_DVLPMNT_BNK_INDCTR,F_04_02_2_REF_FINREP_3_0:PRTY:Debt securities,2612,1649
F_04_02_2_REF_FINREP_3_0:PRTY:Debt securities:PRFRMNG_STTS:PRFRMNG_STTS,F_04_02_2_REF_FINREP_3_0:PRTY:Debt securities,2620,1657
F_04_02_2_REF_FINREP_3_0:PRTY:Equity instruments instrument:INSTTTNL_SCTR:INSTTTNL_SCTR,F_04_02_2_REF_FINREP_3_0:PRTY:Equity instruments instrument,2611,1640
F_04_02_2_REF_FINREP_3_0:PRTY:Equity instruments instrument:MLTLTRL_DVLPMNT_BNK_INDCTR:MLTLTRL_DVLPMNT_BNK_INDCTR,F_04_02_2_REF_FINREP_3_0:PRTY:Equity instruments instrument,2612,1649
F_04_02_2_REF_FINREP_3_0:PRTY:Equity instruments instrument:PRFRMNG_STTS:PRFRMNG_STTS,F_04_02_2_REF_FINREP_3_0:PRTY:Equity instruments instrument,2620,1657
F_04_02_2_REF_FINREP_3_0:PRTY:Equity instruments security:INSTTTNL_SCTR:INSTTTNL_SCTR,F_04_02_2_REF_FINREP_3_0:PRTY:Equity instruments security,2611,1640
F_04_02_2_REF_FINREP_3_0:PRTY:Equity instruments security:MLTLTRL_DVLPMNT_BNK_INDCTR:MLTLTRL_DVLPMNT_BNK_INDCTR,F_04_02_2_REF_FINREP_3_0:PRTY:Equity instruments security,2612,1649
F_04_02_2_REF_FINREP_3_0:PRTY:Equity instruments security:PRFRMNG_STTS:PRFRMNG_STTS,F_04_02_2_REF_FINREP_3_0:PRTY:Equity instruments security,2620,1657
F_04_02_2_REF_FINREP_3_0:PRTY:Finance leases:INSTTTNL_SCTR:INSTTTNL_SCTR,F_04_02_2_REF_FINREP_3_0:PRTY:Finance leases,2611,1640
F_04_02_2_REF_FINREP_3_0:PRTY:Finance leases:MLTLTRL_DVLPMNT_BNK_INDCTR:MLTLTRL_DVLPMNT_BNK_INDCTR,F_04_02_2_REF_FINREP_3_0:PRTY:Finance leases,2612,1649
F_04_02_2_REF_FINREP_3_0:PRTY:Finance leases:PRFRMNG_STTS:PRFRMNG_STTS,F_04_02_2_REF_FINREP_3_0:PRTY:Finance leases,2620,1657
F_04_02_2_REF_FINREP_3_0:PRTY:On demand and short notice:INSTTTNL_SCTR:INSTTTNL_SCTR,F_04_02_2_REF_FINREP_3_0:PRTY:On demand and short notice,2611,1640
F_04_02_2_REF_FINREP_3_0:PRTY:On demand and short notice:MLTLTRL_DVLPMNT_BNK_INDCTR:MLTLTRL_DVLPMNT_BNK_INDCTR,F_04_02_2_REF_FINREP_3_0:PRTY:On demand and short notice,2612,1649
F_04_02_2_REF_FINREP_3_0:PRTY:On demand and short notice:PRFRMNG_STTS:PRFRMNG_STTS,F_04_02_2_REF_FINREP_3_0:PRTY:On demand and short notice,2620,1657
F_04_02_2_REF_FINREP_3_0:PRTY:Other loans:INSTTTNL_SCTR:INSTTTNL_SCTR,F_04_02_2_REF_FINREP_3_0:PRTY:Other loans,2611,1640
F_04_02_2_REF_FINREP_3_0:PRTY:Other loans:MLTLTRL_DVLPMNT_BNK_INDCTR:MLTLTRL_DVLPMNT_BNK_INDCTR,F_04_02_2_REF_FINREP_3_0:PRTY:Other loans,2612,1649
F_04_02_2_REF_FINREP_3_0:PRTY:Other loans:PRFRMNG_STTS:PRFRMNG_STTS,F_04_02_2_REF_FINREP_3_0:PRTY:Other loans,2620,1657
F_04_02_2_REF_FINREP_3_0:PRTY:Reverse repurchase agreements:INSTTTNL_SCTR:INSTTTNL_SCTR,F_04_02_2_REF_FINREP_3_0:PRTY:Reverse repurchase agreements,2611,1640
F_04_02_2_REF_FINREP_3_0:PRTY:Reverse repurchase agreements:MLTLTRL_DVLPMNT_BNK_INDCTR:MLTLTRL_DVLPMNT_BNK_INDCTR,F_04_02_2_REF_FINREP_3_0:PRTY:Reverse repurchase agreements,2612,1649
F_04_02_2_REF_FINREP_3_0:PRTY:Reverse repurchase agreements:PRFRMNG_STTS:PRFRMNG_STTS,F_04_02_2_REF_FINREP_3_0:PRTY:Reverse repurchase agreements,2620,1657
F_04_02_2_REF_FINREP_3_0:PRTY:Trade receivables:INSTTTNL_SCTR:INSTTTNL_SCTR,F_04_02_2_REF_FINREP_3_0:PRTY:Trade receivables,2611,1640
F_04_02_2_REF_FINREP_3_0:PRTY:Trade receivables:MLTLTRL_DVLPMNT_BNK_INDCTR:MLTLTRL_DVLPMNT_BNK_INDCTR,F_04_02_2_REF_FINREP_3_0:PRTY:Trade receivables,2612,1649
F_04_02_2_REF_FINREP_3_0:PRTY:Trade receivables:PRFRMNG_STTS:PRFRMNG_STTS,F_04_02_2_REF_FINREP_3_0:PRTY:Trade receivables,2620,1657
F_04_02_2_REF_FINREP_3_0:SCRTY_ENTTY_RL_ASSGNMNT:Debt securities:PRTY_RL_TYP:ENTTY_RL_TYP,F_04_02_2_REF_FINREP_3_0:SCRTY_ENTTY_RL_ASSGNMNT:Debt securities,2613,1862
F_04_02_2_REF_FINREP_3_0:SCRTY_ENTTY_RL_ASSGNMNT:Equity instruments security:PRTY_RL_TYP:ENTTY_RL_TYP,F_04_02_2_REF_FINREP_3_0:SCRTY_ENTTY_RL_ASSGNMNT:Equity instruments security,2613,1862
F_04_02_2_REF_FINREP_3_0:SCRTY_EXCHNG_TRDBL_DRVTV:Debt securities:NGTBL_SCRTY_INDCTR:NGTBL_SCRTY_INDCTR,F_04_02_2_REF_FINREP_3_0:SCRTY_EXCHNG_TRDBL_DRVTV:Debt securities,2619,1905
F_04_02_2_REF_FINREP_3_0:SCRTY_EXCHNG_TRDBL_DRVTV:Equity instruments security:NGTBL_SCRTY_INDCTR:NGTBL_SCRTY_INDCTR,F_04_02_2_REF_FINREP_3_0:SCRTY_EXCHNG_TRDBL_DRVTV:Equity instruments security,2619,1905
F_04_03_1_REF_FINREP_3_0:EXCHNG_TRDBL_DRVTV_PSTN:Debt securities:HLD_SL_INDCTR:HLD_SL_INDCTR,F_04_03_1_REF_FINREP_3_0:EXCHNG_TRDBL_DRVTV_PSTN:Debt securities,2467,778
F_04_03_1_REF_FINREP_3_0:INSTRMNT:Advances that are not loans:TYP_INSTRMNT:INSTRMNT_TYP_PRDCT,F_04_03_1_REF_FINREP_3_0:INSTRMNT:Advances that are not loans,2474,982
F_04_03_1_REF_FINREP_3_0:INSTRMNT:Credit card debt:TYP_INSTRMNT:INSTRMNT_TYP_PRDCT,F_04_03_1_REF_FINREP_3_0:INSTRMNT:Credit card debt,2474,982
F_04_03_1_REF_FINREP_3_0:INSTRMNT:Equity instruments instrument:TYP_INSTRMNT:INSTRMNT_TYP_PRDCT,F_04_03_1_REF_FINREP_3_0:INSTRMNT:Equity instruments instrument,2474,982
F_04_03_1_REF_FINREP_3_0:INSTRMNT:Finance leases:TYP_INSTRMNT:INSTRMNT_TYP_PRDCT,F_04_03_1_REF_FINREP_3_0:INSTRMNT:Finance leases,2474,982
F_04_03_1_REF_FINREP_3_0:INSTRMNT:On demand and short notice:TYP_INSTRMNT:INSTRMNT_TYP_PRDCT,F_04_03_1_REF_FINREP_3_0:INSTRMNT:On demand and short notice,2474,982
F_04_03_1_REF_FINREP_3_0:INSTRMNT:Other loans:TYP_INSTRMNT:INSTRMNT_TYP_PRDCT,F_04_03_1_REF_FINREP_3_0:INSTRMNT:Other loans,2474,982
F_04_03_1_REF_FINREP_3_0:INSTRMNT:Reverse repurchase agreements:TYP_INSTRMNT:INSTRMNT_TYP_PRDCT,F_04_03_1_REF_FINREP_3_0:INSTRMNT:Reverse repurchase agreements,2474,982
F_04_03_1_REF_FINREP_3_0:INSTRMNT:Trade receivables:TYP_INSTRMNT:INSTRMNT_TYP_PRDCT,F_04_03_1_REF_FINREP_3_0:INSTRMNT:Trade receivables,2474,982
F_04_03_1_REF_FINREP_3_0:INSTRMNT_ENTTY_RL_ASSGNMNT:Advances that are not loans:MN_DBTR_INDCTR:MN_DBTR_INDCTR,F_04_03_1_REF_FINREP_3_0:INSTRMNT_ENTTY_RL_ASSGNMNT:Advances that are not loans,2473,1036
F_04_03_1_REF_FINREP_3_0:INSTRMNT_ENTTY_RL_ASSGNMNT:Advances that are not loans:PRTY_RL_TYP:ENTTY_RL_TYP,F_04_03_1_REF_FINREP_3_0:INSTRMNT_ENTTY_RL_ASSGNMNT:Advances that are not loans,2472,1029
F_04_03_1_REF_FINREP_3_0:INSTRMNT_ENTTY_RL_ASSGNMNT:Credit card debt:MN_DBTR_INDCTR:MN_DBTR_INDCTR,F_04_03_1_REF_FINREP_3_0:INSTRMNT_ENTTY_RL_ASSGNMNT:Credit card debt,2473,1036
F_04_03_1_REF_FINREP_3_0:INSTRMNT_ENTTY_RL_ASSGNMNT:Credit card debt:PRTY_RL_TYP:ENTTY_RL_TYP,F_04_03_1_REF_FINREP_3_0:INSTRMNT_ENTTY_RL_ASSGNMNT:Credit card debt,2472,1029
F_04_03_1_REF_FINREP_3_0:INSTRMNT_ENTTY_RL_ASSGNMNT:Equity instruments instrument:MN_DBTR_INDCTR:MN_DBTR_INDCTR,F_04_03_1_REF_FINREP_3_0:INSTRMNT_ENTTY_RL_ASSGNMNT:Equity instruments instrument,2473,1036
F_04_03_1_REF_FINREP_3_0:INSTRMNT_ENTTY_RL_ASSGNMNT:Equity instruments instrument:PRTY_RL_TYP:ENTTY_RL_TYP,F_04_03_1_REF_FINREP_3_0:INSTRMNT_ENTTY_RL_ASSGNMNT:Equity instruments instrument,2472,1029
F_04_03_1_REF_FINREP_3_0:INSTRMNT_ENTTY_RL_ASSGNMNT:Finance leases:MN_DBTR_INDCTR:MN_DBTR_INDCTR,F_04_03_1_REF_FINREP_3_0:INSTRMNT_ENTTY_RL_ASSGNMNT:Finance leases,2473,1036
F_04_03_1_REF_FINREP_3_0:INSTRMNT_ENTTY_RL_ASSGNMNT:Finance leases:PRTY_RL_TYP:ENTTY_RL_TYP,F_04_03_1_REF_FINREP_3_0:INSTRMNT_ENTTY_RL_ASSGNMNT:Finance leases,2472,1029
F_04_03_1_REF_FINREP_3_0:INSTRMNT_ENTTY_RL_ASSGNMNT:On demand and short notice:MN_DBTR_INDCTR:MN_DBTR_INDCTR,F_04_03_1_REF_FINREP_3_0:INSTRMNT_ENTTY_RL_ASSGNMNT:On demand and short notice,2473,1036
F_04_03_1_REF_FINREP_3_0:INSTRMNT_ENTTY_RL_ASSGNMNT:On demand and short notice:PRTY_RL_TYP:ENTTY_RL_TYP,F_04_03_1_REF_FINREP_3_0:INSTRMNT_ENTTY_RL_ASSGNMNT:On demand and short notice,2472,1029
F_04_03_1_REF_FINREP_3_0:INSTRMNT_ENTTY_RL_ASSGNMNT:Other loans:MN_DBTR_INDCTR:MN_DBTR_INDCTR,F_04_03_1_REF_FINREP_3_0:INSTRMNT_ENTTY_RL_ASSGNMNT:Other loans,2473,1036
F_04_03_1_REF_FINREP_3_0:INSTRMNT_ENTTY_RL_ASSGNMNT:Other loans:PRTY_RL_TYP:ENTTY_RL_TYP,F_04_03_1_REF_FINREP_3_0:INSTRMNT_ENTTY_RL_ASSGNMNT:Other loans,2472,1029
F_04_03_1_REF_FINREP_3_0:INSTRMNT_ENTTY_RL_ASSGNMNT:Reverse repurchase agreements:MN_DBTR_INDCTR:MN_DBTR_INDCTR,F_04_03_1_REF_FINREP_3_0:INSTRMNT_ENTTY_RL_ASSGNMNT:Reverse repurchase agreements,2473,1036
F_04_03_1_REF_FINREP_3_0:INSTRMNT_ENTTY_RL_ASSGNMNT:Reverse repurchase agreements:PRTY_RL_TYP:ENTTY_RL_TYP,F_04_03_1_REF_FINREP_3_0:INSTRMNT_ENTTY_RL_ASSGNMNT:Reverse repurchase agreements,2472,1029
F_04_03_1_REF_FINREP_3_0:INSTRMNT_ENTTY_RL_ASSGNMNT:Trade receivables:MN_DBTR_INDCTR:MN_DBTR_INDCTR,F_04_03_1_REF_FINREP_3_0:INSTRMNT_ENTTY_RL_ASSGNMNT:Trade receivables,2473,1036
F_04_03_1_REF_FINREP_3_0:INSTRMNT_ENTTY_RL_ASSGNMNT:Trade receivables:PRTY_RL_TYP:ENTTY_RL_TYP,F_04_03_1_REF_FINREP_3_0:INSTRMNT_ENTTY_RL_ASSGNMNT:Trade receivables,2472,1029
F_04_03_1_REF_FINREP_3_0:INSTRMNT_RL:Advances that are not loans:ACCMLTD_IMPRMNT:ACCMLTD_IMPRMNT,F_04_03_1_REF_FINREP_3_0:INSTRMNT_RL:Advances that are not loans,2465,1082
F_04_03_1_REF_FINREP_3_0:INSTRMNT_RL:Advances that are not loans:ACCMLTD_PRTL_WRTFFS:ACCMLTD_PRTL_WRTFFS,F_04_03_1_REF_FINREP_3_0:INSTRMNT_RL:Advances that are not loans,2625,1085
F_04_03_1_REF_FINREP_3_0:INSTRMNT_RL:Advances that are not loans:ACCMLTD_TTL_WRTFFS:ACCMLTD_TTL_WRTFFS,F_04_03_1_REF_FINREP_3_0:INSTRMNT_RL:Advances that are not loans,2623,1086
F_04_03_1_REF_FINREP_3_0:INSTRMNT_RL:Advances that are not loans:ACCNTNG_CLSSFCTN:ACCNTNG_CLSSFCTN,F_04_03_1_REF_FINREP_3_0:INSTRMNT_RL:Advances that are not loans,2466,1088
F_04_03_1_REF_FINREP_3_0:INSTRMNT_RL:Advances that are not loans:CRRYNG_AMNT:CRRYNG_AMNT,F_04_03_1_REF_FINREP_3_0:INSTRMNT_RL:Advances that are not loans,2596,1100
F_04_03_1_REF_FINREP_3_0:INSTRMNT_RL:Advances that are not loans:GRSS_CRRYNG_AMNT:GRSS_CRRYNG_AMNT,F_04_03_1_REF_FINREP_3_0:INSTRMNT_RL:Advances that are not loans,2574,1176
F_04_03_1_REF_FINREP_3_0:INSTRMNT_RL:Advances that are not loans:HLD_SL_INDCTR:HLD_SL_INDCTR,F_04_03_1_REF_FINREP_3_0:INSTRMNT_RL:Advances that are not loans,2467,1137
F_04_03_1_REF_FINREP_3_0:INSTRMNT_RL:Advances that are not loans:IMPRMNT_STTS:IMPRMNT_STTS,F_04_03_1_REF_FINREP_3_0:INSTRMNT_RL:Advances that are not loans,2476,1140
F_04_03_1_REF_FINREP_3_0:INSTRMNT_RL:Advances that are not loans:LW_CRDT_RSK_INDCTR:LW_CRDT_RSK_INDCTR,F_04_03_1_REF_FINREP_3_0:INSTRMNT_RL:Advances that are not loans,2580,1146
F_04_03_1_REF_FINREP_3_0:INSTRMNT_RL:Advances that are not loans:SBJCT_IMPRMNT_INDCTR:SBJCT_IMPRMNT_INDCTR,F_04_03_1_REF_FINREP_3_0:INSTRMNT_RL:Advances that are not loans,2468,1164
F_04_03_1_REF_FINREP_3_0:INSTRMNT_RL:Credit card debt:ACCMLTD_IMPRMNT:ACCMLTD_IMPRMNT,F_04_03_1_REF_FINREP_3_0:INSTRMNT_RL:Credit card debt,2465,1082
F_04_03_1_REF_FINREP_3_0:INSTRMNT_RL:Credit card debt:ACCMLTD_PRTL_WRTFFS:ACCMLTD_PRTL_WRTFFS,F_04_03_1_REF_FINREP_3_0:INSTRMNT_RL:Credit card debt,2625,1085
F_04_03_1_REF_FINREP_3_0:INSTRMNT_RL:Credit card debt:ACCMLTD_TTL_WRTFFS:ACCMLTD_TTL_WRTFFS,F_04_03_1_REF_FINREP_3_0:INSTRMNT_RL:Credit card debt,2623,1086
F_04_03_1_REF_FINREP_3_0:INSTRMNT_RL:Credit card debt:ACCNTNG_CLSSFCTN:ACCNTNG_CLSSFCTN,F_04_03_1_REF_FINREP_3_0:INSTRMNT_RL:Credit card debt,2466,1088
F_04_03_1_REF_FINREP_3_0:INSTRMNT_RL:Credit card debt:CRRYNG_AMNT:CRRYNG_AMNT,F_04_03_1_REF_FINREP_3_0:INSTRMNT_RL:Credit card debt,2596,1100
F_04_03_1_REF_FINREP_3_0:INSTRMNT_RL:Credit card debt:GRSS_CRRYNG_AMNT:GRSS_CRRYNG_AMNT,F_04_03_1_REF_FINREP_3_0:INSTRMNT_RL:Credit card debt,2574,1176
F_04_03_1_REF_FINREP_3_0:INSTRMNT_RL:Credit card debt:HLD_SL_INDCTR:HLD_SL_INDCTR,F_04_03_1_REF_FINREP_3_0:INSTRMNT_RL:Credit card debt,2467,1137
F_04_03_1_REF_FINREP_3_0:INSTRMNT_RL:Credit card debt:IMPRMNT_STTS:IMPRMNT_STTS,F_04_03_1_REF_FINREP_3_0:INSTRMNT_RL:Credit card debt,2476,1140
F_04_03_1_REF_FINREP_3_0:INSTRMNT_RL:Credit card debt:LW_CRDT_RSK_INDCTR:LW_CRDT_RSK_INDCTR,F_04_03_1_REF_FINREP_3_0:INSTRMNT_RL:Credit card debt,2580,1146
F_04_03_1_REF_FINREP_3_0:INSTRMNT_RL:Credit card debt:SBJCT_IMPRMNT_INDCTR:SBJCT_IMPRMNT_INDCTR,F_04_03_1_REF_FINREP_3_0:INSTRMNT_RL:Credit card debt,2468,1164
F_04_03_1_REF_FINREP_3_0:INSTRMNT_RL:Equity instruments instrument:ACCMLTD_IMPRMNT:ACCMLTD_IMPRMNT,F_04_03_1_REF_FINREP_3_0:INSTRMNT_RL:Equity instruments instrument,2465,1082
F_04_03_1_REF_FINREP_3_0:INSTRMNT_RL:Equity instruments instrument:ACCMLTD_PRTL_WRTFFS:ACCMLTD_PRTL_WRTFFS,F_04_03_1_REF_FINREP_3_0:INSTRMNT_RL:Equity instruments instrument,2625,1085
F_04_03_1_REF_FINREP_3_0:INSTRMNT_RL:Equity instruments instrument:ACCMLTD_TTL_WRTFFS:ACCMLTD_TTL_WRTFFS,F_04_03_1_REF_FINREP_3_0:INSTRMNT_RL:Equity instruments instrument,2623,1086
F_04_03_1_REF_FINREP_3_0:INSTRMNT_RL:Equity instruments instrument:ACCNTNG_CLSSFCTN:ACCNTNG_CLSSFCTN,F_04_03_1_REF_FINREP_3_0:INSTRMNT_RL:Equity instruments instrument,2466,1088
F_04_03_1_REF_FINREP_3_0:INSTRMNT_RL:Equity instruments instrument:CRRYNG_AMNT:CRRYNG_AMNT,F_04_03_1_REF_FINREP_3_0:INSTRMNT_RL:Equity instruments instrument,2596,1100
F_04_03_1_REF_FINREP_3_0:INSTRMNT_RL:Equity instruments instrument:GRSS_CRRYNG_AMNT:GRSS_CRRYNG_AMNT,F_04_03_1_REF_FINREP_3_0:INSTRMNT_RL:Equity instruments instrument,2574,1176
F_04_03_1_REF_FINREP_3_0:INSTRMNT_RL:Equity instruments instrument:HLD_SL_INDCTR:HLD_SL_INDCTR,F_04_03_1_REF_FINREP_3_0:INSTRMNT_RL:Equity instruments instrument,2467,1137
F_04_03_1_REF_FINREP_3_0:INSTRMNT_RL:Equity instruments instrument:IMPRMNT_STTS:IMPRMNT_STTS,F_04_03_1_REF_FINREP_3_0:INSTRMNT_RL:Equity instruments instrument,2476,1140
F_04_03_1_REF_FINREP_3_0:INSTRMNT_RL:Equity instruments instrument:SBJCT_IMPRMNT_INDCTR:SBJCT_IMPRMNT_INDCTR,F_04_03_1_REF_FINREP_3_0:INSTRMNT_RL:Equity instruments instrument,2468,1164
F_04_03_1_REF_FINREP_3_0:INSTRMNT_RL:Finance leases:ACCMLTD_IMPRMNT:ACCMLTD_IMPRMNT,F_04_03_1_REF_FINREP_3_0:INSTRMNT_RL:Finance leases,2465,1082
F_04_03_1_REF_FINREP_3_0:INSTRMNT_RL:Finance leases:ACCMLTD_PRTL_WRTFFS:ACCMLTD_PRTL_WRTFFS,F_04_03_1_REF_FINREP_3_0:INSTRMNT_RL:Finance leases,2625,1085
F_04_03_1_REF_FINREP_3_0:INSTRMNT_RL:Finance leases:ACCMLTD_TTL_WRTFFS:ACCMLTD_TTL_WRTFFS,F_04_03_1_REF_FINREP_3_0:INSTRMNT_RL:Finance leases,2623,1086
